code,date,pred,true
2487,2022/4/7 0:00,1.4179993867874146,0.9784784913063048
2487,2022/4/8 0:00,1.4018678665161133,0.985622763633728
2487,2022/4/11 0:00,1.400963544845581,0.8684432506561279
2487,2022/4/12 0:00,1.2559083700180054,0.8491515517234802
2487,2022/4/13 0:00,1.0501521825790403,0.7905611991882324
2487,2022/4/14 0:00,0.9165014028549194,0.742688775062561
2487,2022/4/15 0:00,0.7121029496192932,0.7148231863975525
2487,2022/4/18 0:00,0.6126217246055603,0.7841311693191528
2487,2022/4/19 0:00,0.8261502981185913,0.7977066040039062
2487,2022/4/20 0:00,0.900543212890625,0.739831268787384
2487,2022/4/21 0:00,0.9016687870025636,0.659805953502655
2487,2022/4/22 0:00,0.8109760284423828,0.6490886211395264
2487,2022/4/25 0:00,0.788756787776947,0.543340802192688
2487,2022/4/26 0:00,0.6774232387542725,0.4518839716911316
2487,2022/4/27 0:00,0.5433231592178345,0.5562018156051636
2487,2022/4/28 0:00,0.6557822227478027,0.4726042151451111
2487,2022/4/29 0:00,0.6516268849372864,0.5219055414199829
2487,2022/5/5 0:00,0.5792455673217773,0.5276218056678772
2487,2022/5/6 0:00,0.5453977584838867,0.4861804842948913
2487,2022/5/9 0:00,0.5126866698265076,0.5097587704658508
2487,2022/5/10 0:00,0.7563151717185974,0.6605202555656433
2487,2022/5/11 0:00,1.0283479690551758,0.8262866735458374
2487,2022/5/12 0:00,0.7845931649208069,0.9477529525756836
2487,2022/5/13 0:00,0.9219394326210022,0.8562962412834167
2487,2022/5/16 0:00,1.129688382148743,0.8770161867141724
2487,2022/5/17 0:00,1.105065941810608,0.9341769814491272
2487,2022/5/18 0:00,1.1654268503189087,0.8727301359176636
2487,2022/5/19 0:00,1.3657000064849854,1.059931993484497
2487,2022/5/20 0:00,1.3020014762878418,1.065648317337036
2487,2022/5/23 0:00,1.4511651992797852,1.1792547702789309
2487,2022/5/24 0:00,1.57423996925354,1.116378903388977
2487,2022/5/25 0:00,1.5912230014801023,1.1692523956298828
2487,2022/5/26 0:00,1.658858060836792,1.1928322315216064
2487,2022/5/27 0:00,1.571051001548767,1.1149516105651855
2487,2022/5/30 0:00,1.5224730968475342,1.1428182125091553
2487,2022/5/31 0:00,1.5938796997070312,1.283577799797058
2487,2022/6/1 0:00,1.7424756288528442,1.2364195585250854
2487,2022/6/2 0:00,1.6914979219436646,1.3607443571090698
2487,2022/6/6 0:00,1.8501989841461184,1.420048713684082
2487,2022/6/7 0:00,1.9638051986694336,1.3786077499389648
2487,2022/6/8 0:00,1.891352891921997,1.2792913913726809
2487,2022/6/9 0:00,1.7083228826522827,1.2221312522888184
2487,2022/6/10 0:00,1.7007694244384766,1.285722017288208
2487,2022/6/13 0:00,1.8297302722930908,1.275004267692566
2487,2022/6/14 0:00,1.683441400527954,1.2221308946609497
2487,2022/6/15 0:00,1.7215510606765747,1.1271014213562012
2487,2022/6/16 0:00,1.59413480758667,1.2449960708618164
2487,2022/6/17 0:00,1.931383490562439,1.4693520069122314
2487,2022/6/20 0:00,1.888036012649536,1.7165735960006714
2487,2022/6/21 0:00,1.782180666923523,1.7451547384262085
2487,2022/6/22 0:00,1.8664034605026243,1.8237512111663816
2487,2022/6/23 0:00,2.0589277744293213,1.8301808834075928
2487,2022/6/24 0:00,2.199028968811035,2.0116662979125977
2487,2022/6/27 0:00,2.236236810684204,2.123131036758423
2487,2022/6/28 0:00,2.3842902183532715,2.0716867446899414
2487,2022/6/29 0:00,2.4521632194519043,1.855188250541687
2487,2022/6/30 0:00,2.3571698665618896,1.981655955314636
2487,2022/7/1 0:00,2.357489824295044,1.9687960147857664
2487,2022/7/4 0:00,2.3732447624206543,2.083118438720703
2487,2022/7/5 0:00,2.4327287673950195,2.0974087715148926
2487,2022/7/6 0:00,2.4662575721740723,2.121701717376709
2487,2022/7/7 0:00,2.430660963058472,2.0852620601654053
2487,2022/7/8 0:00,2.4210734367370605,1.9530770778656008
2487,2022/7/11 0:00,2.4150514602661133,2.114557266235352
2487,2022/7/12 0:00,2.37647008895874,2.2910404205322266
2487,2022/7/13 0:00,2.2609312534332275,2.472524881362915
2487,2022/7/14 0:00,2.4304039478302,2.401074171066284
2487,2022/7/15 0:00,2.540961503982544,2.7411816120147705
2487,2022/7/18 0:00,2.544548511505127,2.7520384788513184
2487,2022/7/19 0:00,2.565960168838501,2.6905651092529297
2487,2022/7/20 0:00,2.573845148086548,3.0022222995758057
2487,2022/7/21 0:00,2.561979293823242,2.836386203765869
2487,2022/7/22 0:00,2.574858903884888,2.83138370513916
2487,2022/7/25 0:00,2.554227590560913,2.4482452869415283
2487,2022/7/26 0:00,2.488022327423096,2.4410970211029053
2487,2022/7/27 0:00,2.462895393371582,2.4897024631500244
2487,2022/7/28 0:00,2.433777332305908,2.310286521911621
2487,2022/7/29 0:00,2.389886379241944,2.354604482650757
2487,2022/8/1 0:00,2.3791537284851074,2.377479553222656
2487,2022/8/2 0:00,2.349108934402466,2.2273709774017334
2487,2022/8/3 0:00,2.452935218811035,2.308145523071289
2487,2022/8/4 0:00,2.491015911102295,2.192347288131714
2487,2022/8/5 0:00,2.3983490467071533,2.098706007003784
2487,2022/8/8 0:00,2.328952550888061,2.189485788345337
2487,2022/8/9 0:00,2.306968212127685,2.48470139503479
2487,2022/8/10 0:00,2.307957649230957,2.398207664489746
2487,2022/8/11 0:00,2.414210319519043,2.48684310913086
2487,2022/8/12 0:00,2.4425082206726074,2.4653990268707275
2487,2022/8/15 0:00,2.483201026916504,2.6626875400543213
2487,2022/8/16 0:00,2.5245907306671143,2.709866762161255
2487,2022/8/17 0:00,2.538195848464966,2.75418472290039
2487,2022/8/18 0:00,2.549586057662964,2.672696352005005
2487,2022/8/19 0:00,2.5274693965911865,2.48755955696106
2487,2022/8/22 0:00,2.474053144454956,2.4253692626953125
2487,2022/8/23 0:00,2.461943864822388,2.502570390701294
2487,2022/8/24 0:00,2.531178474426269,2.4382386207580566
2487,2022/8/25 0:00,2.4930431842803955,2.315290689468384
2487,2022/8/26 0:00,2.502178907394409,2.4453859329223637
2487,2022/8/29 0:00,2.5197322368621826,2.544030904769897
2487,2022/8/30 0:00,2.536269187927246,2.556183338165283
2487,2022/8/31 0:00,2.495847463607788,2.2866992950439453
2487,2022/9/1 0:00,2.4797186851501465,2.501143217086792
2487,2022/9/2 0:00,2.422323226928711,2.333876132965088
2487,2022/9/5 0:00,2.431396245956421,2.407501459121704
2487,2022/9/6 0:00,2.439964771270752,2.570478916168213
2487,2022/9/7 0:00,2.4624955654144287,2.616227388381958
2487,2022/9/8 0:00,2.505518913269043,2.519012451171875
2487,2022/9/9 0:00,2.493404626846313,2.4353795051574707
2487,2022/9/13 0:00,2.43247652053833,2.3353068828582764
2487,2022/9/14 0:00,2.414677381515503,2.294562816619873
2487,2022/9/15 0:00,2.295453786849976,1.98719322681427
2487,2022/9/16 0:00,2.219406843185425,1.9064195156097408
2487,2022/9/19 0:00,2.2062666416168213,1.879971146583557
2487,2022/9/20 0:00,2.195098400115967,2.045091390609741
2487,2022/9/21 0:00,2.174964189529419,1.9964855909347532
2487,2022/9/22 0:00,2.151640653610229,1.974326610565185
2487,2022/9/23 0:00,2.1411943435668945,1.876396894454956
2487,2022/9/26 0:00,2.153183698654175,1.9321529865264893
2487,2022/9/27 0:00,2.176973342895508,2.120863437652588
2487,2022/9/28 0:00,2.1337358951568604,1.9271483421325684
2487,2022/9/29 0:00,2.1481828689575195,2.0236475467681885
2487,2022/9/30 0:00,2.1305763721466064,1.8656741380691528
2487,2022/10/10 0:00,2.0937283039093018,1.8006261587142944
2487,2022/10/11 0:00,2.1134729385375977,1.8756802082061768
2487,2022/10/12 0:00,2.220161437988281,2.163032531738281
2487,2022/10/13 0:00,2.2750167846679688,2.2595303058624268
2487,2022/10/14 0:00,2.387989997863769,2.3588874340057373
2487,2022/10/17 0:00,2.4735066890716557,2.3853352069854736
2487,2022/10/18 0:00,2.5239145755767822,2.490412712097168
2487,2022/10/19 0:00,2.543620109558105,2.405351161956787
2487,2022/10/20 0:00,2.546170711517334,2.363175868988037
2487,2022/10/21 0:00,2.548442840576172,2.550454378128052
2487,2022/10/24 0:00,2.5283093452453613,2.5876240730285645
2487,2022/10/25 0:00,2.5657215118408203,2.590483427047729
2487,2022/10/26 0:00,2.5571789741516118,2.491123914718628
2487,2022/10/27 0:00,2.527778625488281,2.316710948944092
2487,2022/10/28 0:00,2.512042999267578,2.3024158477783203
2487,2022/10/31 0:00,2.5391314029693604,2.425361633300781
2487,2022/11/1 0:00,2.527061939239502,2.395338296890259
2487,2022/11/2 0:00,2.4623703956604004,2.3481600284576416
2487,2022/11/3 0:00,2.471158742904663,2.365316152572632
2487,2022/11/4 0:00,2.5202555656433105,2.5197134017944336
2487,2022/11/7 0:00,2.4591121673583984,2.283111095428467
2487,2022/11/8 0:00,2.4432923793792725,2.4146358966827397
2487,2022/11/9 0:00,2.433947801589966,2.298121690750122
2487,2022/11/10 0:00,2.4082601070404053,2.300981283187866
2487,2022/11/11 0:00,2.363790988922119,2.2966933250427246
2487,2022/11/14 0:00,2.2249515056610107,2.15230131149292
2487,2022/11/15 0:00,2.174910545349121,2.198047637939453
2487,2022/11/16 0:00,2.1484763622283936,2.119420289993286
2487,2022/11/17 0:00,2.1530768871307373,2.143723726272583
2487,2022/11/18 0:00,2.198813438415528,2.27953577041626
2487,2022/11/21 0:00,2.217148542404175,2.278820753097534
2487,2022/11/22 0:00,2.183168172836304,2.1415791511535645
2487,2022/11/23 0:00,2.1696553230285645,2.216634750366211
2487,2022/11/24 0:00,2.127535820007324,2.1530160903930664
2487,2022/11/25 0:00,2.0634491443634038,2.0600903034210205
2487,2022/11/28 0:00,2.105963468551636,2.109412908554077
2487,2022/11/29 0:00,2.046170234680176,2.0615217685699463
2487,2022/11/30 0:00,2.094576597213745,2.122280597686768
2487,2022/12/1 0:00,2.114903688430786,2.1615965366363525
2487,2022/12/2 0:00,2.1388723850250244,2.15159010887146
2487,2022/12/5 0:00,2.100865602493286,2.0379343032836914
2487,2022/12/6 0:00,2.0395357608795166,1.9700273275375368
2487,2022/12/7 0:00,1.996968507766724,1.9235641956329343
2487,2022/12/8 0:00,2.006321907043457,1.9471515417099
2487,2022/12/9 0:00,1.9659461975097656,1.8856768608093264
2487,2022/12/12 0:00,1.9402767419815063,1.878529071807861
2487,2022/12/13 0:00,1.9103184938430784,1.82634711265564
2487,2022/12/14 0:00,1.829070210456848,1.747718095779419
2487,2022/12/15 0:00,1.7701243162155151,1.7305641174316406
2487,2022/12/16 0:00,1.7225040197372437,1.651219367980957
2487,2022/12/19 0:00,1.813592553138733,1.6919633150100708
2487,2022/12/20 0:00,1.9772347211837769,1.867805004119873
2487,2022/12/21 0:00,1.9695193767547607,1.867805004119873
2487,2022/12/22 0:00,2.0412821769714355,1.7391409873962402
2487,2022/12/23 0:00,2.0514683723449707,1.6926796436309814
2487,2022/12/26 0:00,2.1775026321411133,1.962162971496582
2487,2022/12/27 0:00,2.239691734313965,2.0443661212921143
2487,2022/12/28 0:00,2.35029935836792,2.016488790512085
2487,2022/12/29 0:00,2.421968460083008,1.9593051671981807
2487,2022/12/30 0:00,2.4476511478424072,1.9571596384048464
2518,2022/3/8 0:00,0.0420272499322891,0.3271864056587219
2518,2022/3/9 0:00,0.0109452158212661,0.3127413094043731
2518,2022/3/10 0:00,-0.0016957521438598,0.3416321277618408
2518,2022/3/11 0:00,0.0293360650539398,0.3223716616630554
2518,2022/3/14 0:00,0.0374951362609863,0.2579681873321533
2518,2022/3/15 0:00,0.0387970954179763,0.1670812368392944
2518,2022/3/16 0:00,0.0471197515726089,0.2068063467741012
2518,2022/3/17 0:00,0.0806098580360412,0.2465320080518722
2518,2022/3/18 0:00,0.0849969685077667,0.2453278601169586
2518,2022/3/21 0:00,0.0787891596555709,0.2489393055438995
2518,2022/3/22 0:00,0.1086703389883041,0.2423186749219894
2518,2022/3/23 0:00,0.0959986299276351,0.2369021624326706
2518,2022/3/24 0:00,0.0533523112535476,0.2025942206382751
2518,2022/3/25 0:00,0.0192129611968994,0.1749068796634674
2518,2022/3/28 0:00,-0.0044741332530975,0.1526365280151367
2518,2022/3/29 0:00,-0.0301301777362823,0.1249490454792976
2518,2022/3/30 0:00,-0.0374084413051605,0.1544418334960937
2518,2022/3/31 0:00,-0.0481024384498596,0.1219396814703941
2518,2022/4/1 0:00,-0.0672437846660614,0.1183281540870666
2518,2022/4/6 0:00,-0.0723017454147338,0.1014749482274055
2518,2022/4/7 0:00,-0.0893351733684539,0.0695740357041359
2518,2022/4/8 0:00,-0.0954368114471435,0.0629533678293228
2518,2022/4/11 0:00,-0.0954125225543975,0.0021620027255266
2518,2022/4/12 0:00,-0.0955859720706939,0.0250343456864357
2518,2022/4/13 0:00,-0.090297907590866,0.0051712305285036
2518,2022/4/14 0:00,-0.0901557505130767,-0.0014498323434963
2518,2022/4/15 0:00,-0.0986571609973907,-0.0177012365311384
2518,2022/4/18 0:00,-0.094079703092575,0.0129955997690558
2518,2022/4/19 0:00,-0.0869544446468353,0.0123938806354999
2518,2022/4/20 0:00,-0.0908030569553375,0.0015592413255944
2518,2022/4/21 0:00,-0.0959196984767913,-0.049000471830368
2518,2022/4/22 0:00,-0.1144866049289703,-0.0742799416184425
2518,2022/4/25 0:00,-0.1516787409782409,-0.1579437404870987
2518,2022/4/26 0:00,-0.1920098066329956,-0.1994747966527938
2518,2022/4/27 0:00,-0.1932301521301269,-0.1507212072610855
2518,2022/4/28 0:00,-0.1912418901920318,-0.17299185693264
2518,2022/4/29 0:00,-0.1899648904800415,-0.1392854750156402
2518,2022/5/5 0:00,-0.1803506314754486,-0.1272475272417068
2518,2022/5/6 0:00,-0.1685068309307098,-0.1374796777963638
2518,2022/5/9 0:00,-0.1745606660842895,-0.1320621818304062
2518,2022/5/10 0:00,-0.1822205185890197,-0.1025687903165817
2518,2022/5/11 0:00,-0.1616054773330688,-0.0815024897456169
2518,2022/5/12 0:00,-0.1403077244758606,-0.0538153015077114
2518,2022/5/13 0:00,-0.1252572834491729,-0.0309431795030832
2518,2022/5/16 0:00,-0.1213316023349762,-0.0327485315501689
2518,2022/5/17 0:00,-0.0852290987968444,0.0196165274828672
2518,2022/5/18 0:00,0.0236969292163848,0.1213375478982925
2518,2022/5/19 0:00,0.2006812095642089,0.2332907766103744
2518,2022/5/20 0:00,0.2798510193824768,0.2453289180994033
2518,2022/5/23 0:00,0.2418076992034912,0.2513476014137268
2518,2022/5/24 0:00,0.2666914165019989,0.3181582987308502
2518,2022/5/25 0:00,0.3969416618347168,0.3699210584163666
2518,2022/5/26 0:00,0.3708384335041046,0.3404280245304107
2518,2022/5/27 0:00,0.2888477146625519,0.3026869297027588
2518,2022/5/30 0:00,0.2620391547679901,0.311209112405777
2518,2022/5/31 0:00,0.2960096597671509,0.2941647171974182
2518,2022/6/1 0:00,0.3587501347064972,0.3191226720809936
2518,2022/6/2 0:00,0.3761681020259857,0.340427815914154
2518,2022/6/6 0:00,0.4130644798278808,0.3818215727806091
2518,2022/6/7 0:00,0.4495995640754699,0.3617340326309204
2518,2022/6/8 0:00,0.3182532787322998,0.3258183002471924
2518,2022/6/9 0:00,0.1568928956985473,0.2959900498390198
2518,2022/6/10 0:00,0.2629965543746948,0.3690372109413147
2518,2022/6/13 0:00,0.3788459897041321,0.5060011744499207
2518,2022/6/14 0:00,0.4754064083099365,0.5480035543441772
2518,2022/6/15 0:00,0.4574331045150757,0.566265344619751
2518,2022/6/16 0:00,0.4837323427200317,0.658183217048645
2518,2022/6/17 0:00,0.5958242416381836,0.658791720867157
2518,2022/6/20 0:00,0.6491323113441467,0.8006267547607422
2518,2022/6/21 0:00,0.5883715152740479,0.7093169689178467
2518,2022/6/22 0:00,0.5550040006637573,0.7610597014427185
2518,2022/6/23 0:00,0.6025847792625427,0.93698251247406
2518,2022/6/24 0:00,0.7503119707107544,0.8657615780830383
2518,2022/6/27 0:00,0.8370813727378845,0.7957582473754883
2518,2022/6/28 0:00,0.7039531469345093,0.8255857825279236
2518,2022/6/29 0:00,0.526123583316803,0.7068825364112854
2518,2022/6/30 0:00,0.7806422114372253,0.8627175092697144
2518,2022/7/1 0:00,0.7102710008621216,0.7945401668548584
2518,2022/7/4 0:00,0.8411925435066223,0.9558531641960144
2518,2022/7/5 0:00,0.8305435180664062,0.8748925924301147
2518,2022/7/6 0:00,0.6239433288574219,0.8821972012519836
2518,2022/7/7 0:00,0.7846886515617371,1.0228142738342283
2518,2022/7/8 0:00,0.9403010606765748,0.9089823961257936
2518,2022/7/11 0:00,0.7802874445915222,0.8791545629501343
2518,2022/7/12 0:00,0.6393630504608154,0.7361020445823669
2518,2022/7/13 0:00,0.806538999080658,0.8322820663452148
2518,2022/7/14 0:00,0.9316765666007996,0.9235920310020448
2518,2022/7/15 0:00,0.9584261775016784,0.9235920310020448
2518,2022/7/18 0:00,1.025896668434143,1.1159511804580688
2518,2022/7/19 0:00,1.0979433059692385,1.1007332801818848
2518,2022/7/20 0:00,1.0192315578460691,1.0751674175262451
2518,2022/7/21 0:00,1.015362024307251,1.0952550172805786
2518,2022/7/22 0:00,1.101435661315918,1.0502091646194458
2518,2022/7/25 0:00,0.8889071345329285,0.8450672626495361
2518,2022/7/26 0:00,0.6887102723121643,0.8627208471298218
2518,2022/7/27 0:00,0.9481117725372314,1.014296054840088
2518,2022/7/28 0:00,1.0449751615524292,1.055689811706543
2518,2022/7/29 0:00,1.1616086959838867,1.161609172821045
2518,2022/8/1 0:00,1.131691336631775,1.2115250825881958
2518,2022/8/2 0:00,0.9708178639411926,1.1725668907165527
2518,2022/8/3 0:00,0.8194196820259094,1.1031707525253296
2518,2022/8/4 0:00,0.8704817891120911,1.074561357498169
2518,2022/8/5 0:00,0.926169455051422,1.0167309045791626
2518,2022/8/8 0:00,0.9935579299926758,1.0532538890838623
2518,2022/8/9 0:00,1.038565158843994,1.0721253156661987
2518,2022/8/10 0:00,0.917298138141632,1.074560046195984
2518,2022/8/11 0:00,0.7257264852523804,1.008817195892334
2518,2022/8/12 0:00,0.6848982572555542,0.902289628982544
2518,2022/8/15 0:00,0.9873540997505188,1.0928230285644531
2518,2022/8/16 0:00,1.2784676551818848,1.3022266626358032
2518,2022/8/17 0:00,1.541480302810669,1.4818027019500732
2518,2022/8/18 0:00,1.709550142288208,1.5238046646118164
2518,2022/8/19 0:00,1.837465524673462,1.5536335706710815
2518,2022/8/22 0:00,1.849947929382324,1.5426758527755735
2518,2022/8/23 0:00,1.8228216171264648,1.797126531600952
2518,2022/8/24 0:00,1.903411626815796,1.889652729034424
2518,2022/8/25 0:00,1.8998050689697263,1.886000156402588
2518,2022/8/26 0:00,1.7641291618347168,1.714337944984436
2518,2022/8/29 0:00,1.693448543548584,1.7679054737091064
2518,2022/8/30 0:00,1.679988145828247,1.6723352670669556
2518,2022/8/31 0:00,1.5051336288452148,1.405101656913757
2518,2022/9/1 0:00,1.4128267765045166,1.397797465324402
2518,2022/9/2 0:00,1.3559038639068604,1.3990155458450315
2518,2022/9/5 0:00,1.362177848815918,1.3697954416275024
2518,2022/9/6 0:00,1.5301125049591064,1.6065925359725952
2518,2022/9/7 0:00,1.6830317974090576,1.6893805265426636
2518,2022/9/8 0:00,1.7533841133117676,1.7228606939315796
2518,2022/9/9 0:00,1.6207945346832275,1.5706772804260254
2518,2022/9/13 0:00,1.6168489456176758,1.5475462675094604
2518,2022/9/14 0:00,1.7621150016784668,1.6108553409576416
2518,2022/9/15 0:00,1.6521191596984863,1.3497097492218018
2518,2022/9/16 0:00,1.610485315322876,1.2906615734100342
2518,2022/9/19 0:00,1.5441291332244873,1.313185691833496
2518,2022/9/20 0:00,1.5888659954071045,1.4276281595230105
2518,2022/9/21 0:00,1.6805377006530762,1.465977430343628
2518,2022/9/22 0:00,1.777134895324707,1.6224215030670166
2518,2022/9/23 0:00,1.8716766834259035,1.73929762840271
2518,2022/9/26 0:00,1.97857928276062,1.9024392366409304
2518,2022/9/27 0:00,2.091806173324585,1.943224310874939
2518,2022/9/28 0:00,2.1127891540527344,1.9578344821929927
2518,2022/9/29 0:00,2.041834115982056,1.9499222040176392
2518,2022/9/30 0:00,2.002389430999756,1.7867826223373413
2518,2022/10/10 0:00,1.8745009899139404,1.6869490146636963
2518,2022/10/11 0:00,1.859240293502808,1.8093045949935915
2518,2022/10/12 0:00,1.938809156417847,1.9785314798355105
2518,2022/10/13 0:00,1.9897310733795168,2.043665885925293
2518,2022/10/14 0:00,1.9863767623901367,2.022360324859619
2518,2022/10/17 0:00,2.0050339698791504,1.9913146495819087
2518,2022/10/18 0:00,2.135406970977783,2.287768840789795
2518,2022/10/19 0:00,2.173480987548828,2.3175954818725586
2518,2022/10/20 0:00,2.209325790405273,2.125845193862915
2518,2022/10/21 0:00,2.2656619548797607,2.2141127586364746
2518,2022/10/24 0:00,2.30647087097168,2.534916639328003
2518,2022/10/25 0:00,2.324877977371216,2.464910984039306
2518,2022/10/26 0:00,2.3604507446289062,2.523956537246704
2518,2022/10/27 0:00,2.370218276977539,2.39673113822937
2518,2022/10/28 0:00,2.279137372970581,2.1045374870300293
2518,2022/10/31 0:00,2.2070415019989014,2.043663740158081
2518,2022/11/1 0:00,2.253295660018921,2.1763675212860107
2518,2022/11/2 0:00,2.280010938644409,2.219588279724121
2518,2022/11/3 0:00,2.330669403076172,2.3443796634674072
2518,2022/11/4 0:00,2.338590145111084,2.3821208477020264
2518,2022/11/7 0:00,2.218775749206543,2.1848926544189453
2518,2022/11/8 0:00,2.1852548122406006,2.235417604446411
2518,2022/11/9 0:00,2.129531145095825,2.198284864425659
2518,2022/11/10 0:00,2.080086708068848,2.1562817096710205
2518,2022/11/11 0:00,2.005054235458374,2.0850603580474854
2518,2022/11/14 0:00,1.888343811035156,1.9219192266464236
2518,2022/11/15 0:00,1.928853988647461,1.9681819677352903
2518,2022/11/16 0:00,1.8382718563079836,1.819042682647705
2518,2022/11/17 0:00,1.8606619834899905,1.7764300107955933
2518,2022/11/18 0:00,1.8718373775482176,1.8720003366470337
2518,2022/11/21 0:00,1.9548470973968504,1.9340900182724
2518,2022/11/22 0:00,1.897167921066284,1.7879929542541504
2518,2022/11/23 0:00,1.977949857711792,2.0010485649108887
2518,2022/11/24 0:00,2.075173854827881,2.06070327758789
2518,2022/11/25 0:00,2.0262629985809326,1.970611572265625
2518,2022/11/28 0:00,2.0671327114105225,2.068618059158325
2518,2022/11/29 0:00,2.068331480026245,2.004091024398804
2518,2022/11/30 0:00,2.104673385620117,2.1136622428894043
2518,2022/12/1 0:00,2.1950204372406006,2.1258368492126465
2518,2022/12/2 0:00,2.3076395988464355,2.3553295135498047
2518,2022/12/5 0:00,2.352017641067505,2.245150566101074
2518,2022/12/6 0:00,2.3506505489349365,2.247584342956543
2518,2022/12/7 0:00,2.290494441986084,2.22019100189209
2518,2022/12/8 0:00,2.304548740386963,2.3035874366760254
2518,2022/12/9 0:00,2.308938980102539,2.20436429977417
2518,2022/12/12 0:00,2.2500035762786865,2.184884786605835
2518,2022/12/13 0:00,2.1928787231445312,2.0972273349761963
2518,2022/12/14 0:00,2.1821796894073486,2.07409405708313
2518,2022/12/15 0:00,2.172792434692383,2.099661350250244
2518,2022/12/16 0:00,1.974095106124878,1.9133902788162231
2518,2022/12/19 0:00,2.0344295501708984,1.989482283592224
2518,2022/12/20 0:00,1.995265007019043,1.9687860012054443
2518,2022/12/21 0:00,1.909721851348877,1.9115656614303589
2518,2022/12/22 0:00,1.904961109161377,1.882345199584961
2518,2022/12/23 0:00,1.846925973892212,1.8433873653411863
2518,2022/12/26 0:00,2.074007511138916,2.127666473388672
2518,2022/12/27 0:00,2.274851083755493,2.37237811088562
2518,2022/12/28 0:00,2.3602139949798584,2.488037347793579
2518,2022/12/29 0:00,2.4000070095062256,2.477081298828125
2518,2022/12/30 0:00,2.4037058353424072,2.5062992572784424
300395,2022/3/8 0:00,1.8309357166290283,1.5155775547027588
300395,2022/3/9 0:00,2.18885350227356,1.5136430263519287
300395,2022/3/10 0:00,2.296873092651367,1.5586071014404297
300395,2022/3/11 0:00,2.0538008213043213,1.6446683406829834
300395,2022/3/14 0:00,2.0104012489318848,1.60792338848114
300395,2022/3/15 0:00,1.7056808471679688,1.5141267776489258
300395,2022/3/16 0:00,1.6521329879760742,1.6640064716339111
300395,2022/3/17 0:00,2.0400314331054688,1.757803440093994
300395,2022/3/18 0:00,1.7630984783172607,1.7031686305999756
300395,2022/3/21 0:00,1.7033777236938477,1.6427339315414429
300395,2022/3/22 0:00,1.799865484237671,1.5924506187438965
300395,2022/3/23 0:00,1.778323769569397,1.6485356092453003
300395,2022/3/24 0:00,2.088354110717773,1.7220245599746704
300395,2022/3/25 0:00,2.622820377349853,1.754419445991516
300395,2022/3/28 0:00,2.209141254425049,1.664008378982544
300395,2022/3/29 0:00,2.436919450759888,1.7432998418807983
300395,2022/3/30 0:00,2.501940965652466,1.7892309427261353
300395,2022/3/31 0:00,1.9025808572769165,1.717676043510437
300395,2022/4/1 0:00,1.701576828956604,1.694950819015503
300395,2022/4/6 0:00,1.5520347356796265,1.5774644613265991
300395,2022/4/7 0:00,1.681502342224121,1.653855323791504
300395,2022/4/8 0:00,1.7237604856491089,1.640800952911377
300395,2022/4/11 0:00,1.6963858604431152,1.546521782875061
300395,2022/4/12 0:00,1.6036614179611206,1.528632402420044
300395,2022/4/13 0:00,1.5310568809509275,1.467712640762329
300395,2022/4/14 0:00,1.8093684911727903,1.4851174354553225
300395,2022/4/15 0:00,1.7151373624801636,1.369079828262329
300395,2022/4/18 0:00,1.8137054443359373,1.4474040269851685
300395,2022/4/19 0:00,1.6462661027908323,1.4314494132995603
300395,2022/4/20 0:00,1.5578192472457886,1.356993556022644
300395,2022/4/21 0:00,1.4911794662475586,1.324599027633667
300395,2022/4/22 0:00,1.445261836051941,1.3511900901794434
300395,2022/4/25 0:00,1.3675816059112549,1.296555519104004
300395,2022/4/26 0:00,1.1854820251464844,1.059165120124817
300395,2022/4/27 0:00,1.2828781604766846,1.2491745948791504
300395,2022/4/28 0:00,1.2481881380081177,1.228869080543518
300395,2022/4/29 0:00,1.6379936933517456,1.4546579122543335
300395,2022/5/5 0:00,1.8523133993148804,1.5242793560028076
300395,2022/5/6 0:00,1.936623692512512,1.5112262964248655
300395,2022/5/9 0:00,1.9896628856658936,1.5924519300460815
300395,2022/5/10 0:00,1.665741205215454,1.6209766864776611
300395,2022/5/11 0:00,1.7563549280166626,1.5586079359054563
300395,2022/5/12 0:00,1.954909324645996,1.5972864627838137
300395,2022/5/13 0:00,1.8427846431732176,1.6456348896026611
300395,2022/5/16 0:00,1.7005921602249146,1.599704027175903
300395,2022/5/17 0:00,1.7289562225341797,1.689633011817932
300395,2022/5/18 0:00,1.8243086338043213,1.62968111038208
300395,2022/5/19 0:00,1.7514663934707642,1.673194408416748
300395,2022/5/20 0:00,1.6767927408218384,1.6146916151046753
300395,2022/5/23 0:00,1.6957697868347168,1.610824465751648
300395,2022/5/24 0:00,1.4893208742141724,1.5242807865142822
300395,2022/5/25 0:00,1.3773932456970217,1.5523231029510498
300395,2022/5/26 0:00,1.6022658348083496,1.6306487321853638
300395,2022/5/27 0:00,1.7943178415298462,1.598254919052124
300395,2022/5/30 0:00,1.5983823537826538,1.6151773929595947
300395,2022/5/31 0:00,1.4987565279006958,1.5832669734954834
300395,2022/6/1 0:00,1.828513026237488,1.696403741836548
300395,2022/6/2 0:00,1.2145686149597168,1.706798434257507
300395,2022/6/6 0:00,1.5280810594558716,1.840062141418457
300395,2022/6/7 0:00,1.7024102210998535,1.7723380327224731
300395,2022/6/8 0:00,1.728916049003601,1.7359261512756348
300395,2022/6/9 0:00,1.6112347841262815,1.6944167613983154
