date,ret,r_m,total_MV,PB,DivYield,PS,open,high,low,close,volume,turnover,BIAS,CCI,EMV,MA10,MA20,MACD,MTM6,MTM12,RSI,TRIX,VOSC,VRSI,VWAP
2017/3/30 0:00,-0.0255195,-0.012093,0.32165660223969245,0.30608605429999997,-0.7764250827,0.09626859170000004,0.4803657878208659,0.45009154553726394,0.4741479006644897,0.4301847723076836,-0.2619052617522545,0.8298239805,-0.7136198876,-0.7239765081,-0.5697081923,0.1498101358,0.15593819479999999,-0.2704032271,-0.1887224706,-0.02053022820000001,-0.5984746746,-0.1561251995,-0.3039192591,-0.23220150729999997,0.13923412380000003
2017/3/31 0:00,0.013483700000000001,0.004525,0.3875378215450601,0.3202834794,-0.7868304682,0.09626859170000002,0.43728722889108385,0.46983592174942945,0.47543738306579025,0.4804627469092961,0.1547758844648146,0.7285609858,-0.47749759599999997,-0.5319504096000001,-0.542254398,0.1545282722,0.15580634019999998,-0.31775869980000004,-0.2024117063,-0.1498921781,-0.4285147169,-0.1931741013,-0.2627666411,-0.4452253258999999,0.14034091119999997
2017/3/6 0:00,0.012642500000000001,0.007163,0.3704103215307204,0.36137180739999997,-0.8275986538,0.1211386697,0.45578982408479674,0.4594044408548381,0.498963440480959,0.4873931378823581,-0.31157358067344865,0.8182740741,-0.22895137510000002,0.02483864990000001,-0.253111002,0.1812585142,0.1995212822,0.023981023600000005,-0.08365580580000001,-0.017793195999999956,-0.1356840947,-0.10668411839999999,-0.2747796304,-0.4834876501,0.18400302000000002
2017/3/7 0:00,-0.0029959,0.002487,0.36002587307575196,0.3262766929,-0.8193810877999999,0.11383414030000001,0.48710025168193277,0.443941792443076,0.5121160770295563,0.47812553882097114,-0.4880597149862444,0.5673757288,-0.2787448279,-0.1772271279,-0.303993937,0.17938103779999998,0.19872504949999997,0.02566698110000002,-0.24795046769999995,-0.06571442089999999,-0.2815065036,-0.10675134010000001,-0.38979436939999995,-0.6811048666999999,0.1614901618
2017/3/8 0:00,0.0046581999999999995,-0.001995,0.38775184246322014,0.38470054779999996,-0.8372744715,0.1285142124,0.47966310802463735,0.4788029091742338,0.5158867601747347,0.4958340153447126,-0.08453670509364128,0.9481426653,0.11627971620000002,0.18884895359999998,-0.1265435406,0.1782072729,0.2014997404,0.07467158200000001,-0.2686785982,-0.072303546,0.10432964930000002,-0.1132034801,-0.382777905,0.07046734049999999,0.17371107539999997
2017/3/9 0:00,-0.013061600000000001,-0.007498,0.3648475143692178,0.3577019787,-0.8309532645000001,0.12102882820000001,0.489311149952954,0.45101573960981367,0.502313279031415,0.46680216944255903,-0.21603702309978762,0.7870946481999999,-0.15091349739999999,0.17755199149999998,-0.2930792959,0.1751304812,0.2014997404,0.021768353100000006,-0.23270615549999998,-0.09161188959999997,-0.0625389473,-0.1310847264,-0.330314648,-0.07534621639999999,0.1729306609
2017/4/10 0:00,-0.009226700000000001,-0.004949,0.44677179303862885,0.30435325139999997,-0.7980422112000001,0.11259922260000002,0.54840340725205,0.543653394951328,0.55298036083354,0.5311488366394539,-0.0624787969140547,0.6197616913,-0.4465880693,-0.2894614181,-0.3649909556,0.14091217720000002,0.1569494254,-0.36282986159999997,-0.25059749439999995,-0.1770301521,-0.3959568789,-0.37448496270000003,-0.24578556480000002,-0.08318796889999999,0.12119398990000001
2017/4/11 0:00,0.006734599999999999,0.006049,0.4892551275545277,0.2838913992,-0.7899146366,0.11616937470000002,0.522942309095568,0.5486592725635766,0.5240801275047342,0.559974125010094,0.2833493686077503,0.6627492149,-0.45000678250000004,-0.4035523351,-0.3275388755,0.1455978924,0.151349683,-0.4156574212,-0.3281303836,-0.20372460210000004,-0.4002713786,-0.4804357436,-0.19976147260000002,0.1722111756,0.1340121915
2017/4/12 0:00,-0.0079634,-0.004632,0.47616857076038255,0.2963228473,-0.791418889,0.11842907540000003,0.5666166056753512,0.556141786193632,0.5739776493679373,0.5501240931339354,-0.049946139572275595,0.5413734433,-0.4493288364,-0.3368046157,-0.44137546419999996,0.1272669093,0.15369254059999998,-0.4224601545000001,-0.39134408919999997,-0.2640156769,-0.5170880863,-0.507977092,-0.22742141359999998,-0.0035335062,0.13445011429999998
2017/4/13 0:00,-0.0032941999999999997,0.002257,0.45243417742159175,0.2826264433,-0.7750429365,0.11021937070000001,0.5489955852371792,0.5230991439756146,0.5646219479259291,0.5291492475017263,-0.3943406812572162,0.5169986269,-0.5713306685999999,-0.41163458459999996,-0.5745039683,0.12279824079999999,0.15484479810000001,-0.4341208200000001,-0.4646518942,-0.31017922210000004,-0.652672852,-0.5230231709,-0.2846607388,-0.5719589711999999,0.12439300329999999
