"Markettype","Trdmnt","Cmretmdos"
"95","1995-03","0.112361"
"101","1995-03","0.130819"
"111","1995-03","0.112361"
"117","1995-03","0.130819"
"127","1995-03","0.112361"
"33","1995-03","0.175423"
"20","1995-03","0.073686"
"10","1995-04","-0.096172"
"5","1995-04","-0.104207"
"15","1995-04","-0.103050"
"21","1995-04","-0.104207"
"31","1995-04","-0.103050"
"63","1995-04","-0.103050"
"37","1995-04","-0.104207"
"47","1995-04","-0.103050"
"53","1995-04","-0.104207"
"69","1995-04","-0.104207"
"79","1995-04","-0.103050"
"85","1995-04","-0.104207"
"95","1995-04","-0.103050"
"101","1995-04","-0.104207"
"111","1995-04","-0.103050"
"117","1995-04","-0.104207"
"127","1995-04","-0.103050"
"33","1995-04","-0.097440"
"20","1995-04","-0.113427"
"10","1995-05","0.318844"
"5","1995-05","0.174536"
"15","1995-05","0.195131"
"21","1995-05","0.174536"
"31","1995-05","0.195131"
"63","1995-05","0.195131"
"37","1995-05","0.174536"
"47","1995-05","0.195131"
"53","1995-05","0.174536"
"69","1995-05","0.174536"
"79","1995-05","0.195131"
"85","1995-05","0.174536"
"95","1995-05","0.195131"
"101","1995-05","0.174536"
"111","1995-05","0.195131"
"117","1995-05","0.174536"
"127","1995-05","0.195131"
"33","1995-05","0.241373"
"20","1995-05","0.081543"
"10","1995-06","0.031237"
"5","1995-06","-0.085881"
"15","1995-06","-0.070909"
"21","1995-06","-0.085881"
"31","1995-06","-0.070909"
"63","1995-06","-0.070909"
"37","1995-06","-0.085881"
"47","1995-06","-0.070909"
"53","1995-06","-0.085881"
"69","1995-06","-0.085881"
"79","1995-06","-0.070909"
"85","1995-06","-0.085881"
"95","1995-06","-0.070909"
"101","1995-06","-0.085881"
"111","1995-06","-0.070909"
"117","1995-06","-0.085881"
"127","1995-06","-0.070909"
"33","1995-06","-0.093148"
"20","1995-06","-0.074324"
"10","1995-07","0.081196"
"5","1995-07","0.068050"
"15","1995-07","0.069952"
"21","1995-07","0.068050"
"31","1995-07","0.069952"
"63","1995-07","0.069952"
"37","1995-07","0.068050"
"47","1995-07","0.069952"
"53","1995-07","0.068050"
"69","1995-07","0.068050"
"79","1995-07","0.069952"
"85","1995-07","0.068050"
"95","1995-07","0.069952"
"101","1995-07","0.068050"
"111","1995-07","0.069952"
"117","1995-07","0.068050"
"127","1995-07","0.069952"
"33","1995-07","0.093821"
"20","1995-07","0.027629"
"10","1995-08","0.044891"
"5","1995-08","0.049295"
"15","1995-08","0.048612"
"21","1995-08","0.049295"
"31","1995-08","0.048612"
"63","1995-08","0.048612"
"37","1995-08","0.049295"
"47","1995-08","0.048612"
"53","1995-08","0.049295"
"69","1995-08","0.049295"
"79","1995-08","0.048612"
"85","1995-08","0.049295"
"95","1995-08","0.048612"
"101","1995-08","0.049295"
"111","1995-08","0.048612"
"117","1995-08","0.049295"
"127","1995-08","0.048612"
"33","1995-08","0.047577"
"20","1995-08","0.052897"
"10","1995-09","-0.040350"
"5","1995-09","-0.005538"
"15","1995-09","-0.011034"
"21","1995-09","-0.005538"
"31","1995-09","-0.011034"
"63","1995-09","-0.011034"
"37","1995-09","-0.005538"
"47","1995-09","-0.011034"
"53","1995-09","-0.005538"
"69","1995-09","-0.005538"
"79","1995-09","-0.011034"
"85","1995-09","-0.005538"
"95","1995-09","-0.011034"
"101","1995-09","-0.005538"
"111","1995-09","-0.011034"
"117","1995-09","-0.005538"
"127","1995-09","-0.011034"
"33","1995-09","-0.000760"
"20","1995-09","-0.013468"
"10","1995-10","-0.033505"
"5","1995-10","0.009460"
"15","1995-10","0.002731"
"21","1995-10","0.009460"
"31","1995-10","0.002731"
"63","1995-10","0.002731"
"37","1995-10","0.009460"
"47","1995-10","0.002731"
"53","1995-10","0.009460"
"69","1995-10","0.009460"
"79","1995-10","0.002731"
"85","1995-10","0.009460"
"95","1995-10","0.002731"
"101","1995-10","0.009460"
"111","1995-10","0.002731"
"117","1995-10","0.009460"
"127","1995-10","0.002731"
"33","1995-10","0.015154"
"20","1995-10","-0.000156"
"10","1995-11","-0.101060"
"5","1995-11","-0.082665"
"15","1995-11","-0.085384"
"21","1995-11","-0.082665"
"31","1995-11","-0.085384"
"63","1995-11","-0.085384"
"37","1995-11","-0.082665"
"47","1995-11","-0.085384"
"53","1995-11","-0.082665"
"69","1995-11","-0.082665"
"79","1995-11","-0.085384"
"85","1995-11","-0.082665"
"95","1995-11","-0.085384"
"101","1995-11","-0.082665"
"111","1995-11","-0.085384"
"117","1995-11","-0.082665"
"127","1995-11","-0.085384"
"33","1995-11","-0.099215"
"20","1995-11","-0.052120"
"10","1995-12","-0.051294"
"5","1995-12","-0.116161"
"15","1995-12","-0.106827"
"21","1995-12","-0.116161"
"31","1995-12","-0.106827"
"63","1995-12","-0.106827"
"37","1995-12","-0.116161"
"47","1995-12","-0.106827"
"53","1995-12","-0.116161"
"69","1995-12","-0.116161"
"79","1995-12","-0.106827"
"85","1995-12","-0.116161"
"95","1995-12","-0.106827"
"101","1995-12","-0.116161"
"111","1995-12","-0.106827"
"117","1995-12","-0.116161"
"127","1995-12","-0.106827"
"33","1995-12","-0.128804"
"20","1995-12","-0.094143"
"10","1996-01","0.061650"
"5","1996-01","-0.037139"
"15","1996-01","-0.022161"
"21","1996-01","-0.037139"
"31","1996-01","-0.022161"
"63","1996-01","-0.022161"
"37","1996-01","-0.037139"
"47","1996-01","-0.022161"
"53","1996-01","-0.037139"
"69","1996-01","-0.037139"
"79","1996-01","-0.022161"
"85","1996-01","-0.037139"
"95","1996-01","-0.022161"
"101","1996-01","-0.037139"
"111","1996-01","-0.022161"
"117","1996-01","-0.037139"
"127","1996-01","-0.022161"
"33","1996-01","-0.033039"
"20","1996-01","-0.043981"
"10","1996-02","0.020264"
"5","1996-02","0.034017"
"15","1996-02","0.031765"
"21","1996-02","0.034017"
"31","1996-02","0.031765"
"63","1996-02","0.031765"
"37","1996-02","0.034017"
"47","1996-02","0.031765"
"53","1996-02","0.034017"
"69","1996-02","0.034017"
"79","1996-02","0.031765"
"85","1996-02","0.034017"
"95","1996-02","0.031765"
"101","1996-02","0.034017"
"111","1996-02","0.031765"
"117","1996-02","0.034017"
"127","1996-02","0.031765"
"33","1996-02","0.031567"
"20","1996-02","0.038157"
"10","1996-03","-0.037839"
"5","1996-03","0.008224"
"15","1996-03","0.000902"
"21","1996-03","0.008224"
"31","1996-03","0.000902"
"63","1996-03","0.000902"
"37","1996-03","0.008224"
"47","1996-03","0.000902"
"53","1996-03","0.008224"
"69","1996-03","0.008224"
"79","1996-03","0.000902"
"85","1996-03","0.008224"
"95","1996-03","0.000902"
"101","1996-03","0.008224"
"111","1996-03","0.000902"
"117","1996-03","0.008224"
"127","1996-03","0.000902"
"33","1996-03","0.014196"
"20","1996-03","-0.001831"
"10","1996-04","0.048806"
"5","1996-04","0.337925"
"15","1996-04","0.293429"
"21","1996-04","0.337925"
"31","1996-04","0.293429"
"63","1996-04","0.293429"
"37","1996-04","0.337925"
"47","1996-04","0.293429"
"53","1996-04","0.337925"
"69","1996-04","0.337925"
"79","1996-04","0.293429"
"85","1996-04","0.337925"
"95","1996-04","0.293429"
"101","1996-04","0.337925"
"111","1996-04","0.293429"
"117","1996-04","0.337925"
"127","1996-04","0.293429"
"33","1996-04","0.257607"
"20","1996-04","0.475585"
"10","1996-05","0.020781"
"5","1996-05","-0.005876"
"15","1996-05","-0.002452"
"21","1996-05","-0.005876"
"31","1996-05","-0.002452"
"63","1996-05","-0.002452"
"37","1996-05","-0.005876"
"47","1996-05","-0.002452"
"53","1996-05","-0.005876"
"69","1996-05","-0.005876"
"79","1996-05","-0.002452"
"85","1996-05","-0.005876"
"95","1996-05","-0.002452"
"101","1996-05","-0.005876"
"111","1996-05","-0.002452"
"117","1996-05","-0.005876"
"127","1996-05","-0.002452"
"33","1996-05","-0.050734"
"20","1996-05","0.059376"
"5","1996-06","0.211944"
"10","1996-06","0.139849"
"15","1996-06","0.203155"
"21","1996-06","0.211944"
"31","1996-06","0.203155"
"63","1996-06","0.203155"
"37","1996-06","0.211944"
"47","1996-06","0.203155"
"53","1996-06","0.211944"
"69","1996-06","0.211944"
"79","1996-06","0.203155"
"85","1996-06","0.211944"
"95","1996-06","0.203155"
"101","1996-06","0.211944"
"111","1996-06","0.203155"
"117","1996-06","0.211944"
"127","1996-06","0.203155"
"33","1996-06","0.238322"
"20","1996-06","0.176296"
"5","1996-07","0.161359"
"10","1996-07","0.122845"
"15","1996-07","0.157103"
"21","1996-07","0.161359"
"31","1996-07","0.157103"
"63","1996-07","0.157103"
"37","1996-07","0.161359"
"47","1996-07","0.157103"
"53","1996-07","0.161359"
"69","1996-07","0.161359"
"79","1996-07","0.157103"
"85","1996-07","0.161359"
"95","1996-07","0.157103"
"101","1996-07","0.161359"
"111","1996-07","0.157103"
"117","1996-07","0.161359"
"127","1996-07","0.157103"
"33","1996-07","0.048654"
"20","1996-07","0.321175"
"5","1996-08","0.008572"
"10","1996-08","-0.049315"
"15","1996-08","0.002544"
"21","1996-08","0.008572"
"31","1996-08","0.002544"
"63","1996-08","0.002544"
"37","1996-08","0.008572"
"47","1996-08","0.002544"
"53","1996-08","0.008572"
"69","1996-08","0.008572"
"79","1996-08","0.002544"
"85","1996-08","0.008572"
"95","1996-08","0.002544"
"101","1996-08","0.008572"
"111","1996-08","0.002544"
"117","1996-08","0.008572"
"127","1996-08","0.002544"
"33","1996-08","-0.010885"
"20","1996-08","0.031204"
"5","1996-09","0.061589"
"10","1996-09","-0.017558"
"15","1996-09","0.053407"
"21","1996-09","0.061589"
"31","1996-09","0.053407"
"63","1996-09","0.053407"
"37","1996-09","0.061589"
"47","1996-09","0.053407"
"53","1996-09","0.061589"
"69","1996-09","0.061589"
"79","1996-09","0.053407"
"85","1996-09","0.061589"
"95","1996-09","0.053407"
"101","1996-09","0.061589"
"111","1996-09","0.053407"
"117","1996-09","0.061589"
"127","1996-09","0.053407"
"33","1996-09","0.095718"
"20","1996-09","0.024008"
"5","1996-10","0.223613"
"10","1996-10","-0.025676"
"15","1996-10","0.199677"
"21","1996-10","0.223613"
"31","1996-10","0.199677"
"63","1996-10","0.199677"
"37","1996-10","0.223613"
"47","1996-10","0.199677"
"53","1996-10","0.223613"
"69","1996-10","0.223613"
"79","1996-10","0.199677"
"85","1996-10","0.223613"
"95","1996-10","0.199677"
"101","1996-10","0.223613"
"111","1996-10","0.199677"
"117","1996-10","0.223613"
"127","1996-10","0.199677"
"33","1996-10","0.111573"
"20","1996-10","0.358434"
"5","1996-11","0.097336"
"10","1996-11","0.303717"
"15","1996-11","0.113370"
"21","1996-11","0.097336"
"31","1996-11","0.113370"
"63","1996-11","0.113370"
"37","1996-11","0.097336"
"47","1996-11","0.113370"
"53","1996-11","0.097336"
"69","1996-11","0.097336"
"79","1996-11","0.113370"
"85","1996-11","0.097336"
"95","1996-11","0.113370"
"101","1996-11","0.097336"
"111","1996-11","0.113370"
"117","1996-11","0.097336"
"127","1996-11","0.113370"
"33","1996-11","0.060103"
"20","1996-11","0.134107"
"5","1996-12","-0.177495"
"10","1996-12","0.099859"
"15","1996-12","-0.151158"
"21","1996-12","-0.177495"
"31","1996-12","-0.151158"
"63","1996-12","-0.151158"
"37","1996-12","-0.177495"
"47","1996-12","-0.151158"
"53","1996-12","-0.177495"
"69","1996-12","-0.177495"
"79","1996-12","-0.151158"
"85","1996-12","-0.177495"
"95","1996-12","-0.151158"
"101","1996-12","-0.177495"
"111","1996-12","-0.151158"
"117","1996-12","-0.177495"
"127","1996-12","-0.151158"
"33","1996-12","-0.122563"
"20","1996-12","-0.226514"
"5","1997-01","0.088101"
"10","1997-01","0.043890"
"15","1997-01","0.082744"
"21","1997-01","0.088101"
"31","1997-01","0.082744"
"63","1997-01","0.082744"
"37","1997-01","0.088101"
"47","1997-01","0.082744"
"53","1997-01","0.088101"
"69","1997-01","0.088101"
"79","1997-01","0.082744"
"85","1997-01","0.088101"
"95","1997-01","0.082744"
"101","1997-01","0.088101"
"111","1997-01","0.082744"
"117","1997-01","0.088101"
"127","1997-01","0.082744"
"33","1997-01","0.065185"
"20","1997-01","0.110747"
"5","1997-02","0.058020"
"10","1997-02","-0.011389"
"15","1997-02","0.050066"
"21","1997-02","0.058020"
"31","1997-02","0.050066"
"63","1997-02","0.050066"
"37","1997-02","0.058020"
"47","1997-02","0.050066"
"53","1997-02","0.058020"
"69","1997-02","0.058020"
"79","1997-02","0.050066"
"85","1997-02","0.058020"
"95","1997-02","0.050066"
"101","1997-02","0.058020"
"111","1997-02","0.050066"
"117","1997-02","0.058020"
"127","1997-02","0.050066"
"33","1997-02","0.086653"
"20","1997-02","0.031890"
"5","1997-03","0.205063"
"10","1997-03","0.069485"
"15","1997-03","0.190526"
"21","1997-03","0.205063"
"31","1997-03","0.190526"
"63","1997-03","0.190526"
"37","1997-03","0.205063"
"47","1997-03","0.190526"
"53","1997-03","0.205063"
"69","1997-03","0.205063"
"79","1997-03","0.190526"
"85","1997-03","0.205063"
"95","1997-03","0.190526"
"101","1997-03","0.205063"
"111","1997-03","0.190526"
"117","1997-03","0.205063"
"127","1997-03","0.190526"
"33","1997-03","0.203894"
"20","1997-03","0.206196"
"5","1997-04","0.123052"
"10","1997-04","0.151639"
"15","1997-04","0.125811"
"21","1997-04","0.123052"
"31","1997-04","0.125811"
"63","1997-04","0.125811"
"37","1997-04","0.123052"
"47","1997-04","0.125811"
"53","1997-04","0.123052"
"69","1997-04","0.123052"
"79","1997-04","0.125811"
"85","1997-04","0.123052"
"95","1997-04","0.125811"
"101","1997-04","0.123052"
"111","1997-04","0.125811"
"117","1997-04","0.123052"
"127","1997-04","0.125811"
"33","1997-04","0.141771"
"20","1997-04","0.105511"
"5","1997-05","-0.086892"
"10","1997-05","-0.092979"
"15","1997-05","-0.087467"
"21","1997-05","-0.086892"
"31","1997-05","-0.087467"
"63","1997-05","-0.087467"
"37","1997-05","-0.086892"
"47","1997-05","-0.087467"
"53","1997-05","-0.086892"
"69","1997-05","-0.086892"
"79","1997-05","-0.087467"
"85","1997-05","-0.086892"
"95","1997-05","-0.087467"
"101","1997-05","-0.086892"
"111","1997-05","-0.087467"
"117","1997-05","-0.086892"
"127","1997-05","-0.087467"
"33","1997-05","-0.082181"
"20","1997-05","-0.091328"
"5","1997-06","0.013920"
"10","1997-06","-0.052598"
"15","1997-06","0.007576"
"21","1997-06","0.013920"
"31","1997-06","0.007576"
"63","1997-06","0.007576"
"37","1997-06","0.013920"
"47","1997-06","0.007576"
"53","1997-06","0.013920"
"69","1997-06","0.013920"
"79","1997-06","0.007576"
"85","1997-06","0.013920"
"95","1997-06","0.007576"
"101","1997-06","0.013920"
"111","1997-06","0.007576"
"117","1997-06","0.013920"
"127","1997-06","0.007576"
"33","1997-06","-0.010740"
"20","1997-06","0.038248"
"5","1997-07","-0.069575"
"10","1997-07","-0.098715"
"15","1997-07","-0.072135"
"21","1997-07","-0.069575"
"31","1997-07","-0.072135"
"63","1997-07","-0.072135"
"37","1997-07","-0.069575"
"47","1997-07","-0.072135"
"53","1997-07","-0.069575"
"69","1997-07","-0.069575"
"79","1997-07","-0.072135"
"85","1997-07","-0.069575"
"95","1997-07","-0.072135"
"101","1997-07","-0.069575"
"111","1997-07","-0.072135"
"117","1997-07","-0.069575"
"127","1997-07","-0.072135"
"33","1997-07","-0.047475"
"20","1997-07","-0.089478"
"5","1997-08","-0.010386"
"10","1997-08","0.128222"
"15","1997-08","0.001283"
"21","1997-08","-0.010386"
"31","1997-08","0.001283"
"63","1997-08","0.001283"
"37","1997-08","-0.010386"
"47","1997-08","0.001283"
"53","1997-08","-0.010386"
"69","1997-08","-0.010386"
"79","1997-08","0.001283"
"85","1997-08","-0.010386"
"95","1997-08","0.001283"
"101","1997-08","-0.010386"
"111","1997-08","0.001283"
"117","1997-08","-0.010386"
"127","1997-08","0.001283"
"33","1997-08","0.013761"
"20","1997-08","-0.032721"
"5","1997-09","-0.112053"
"10","1997-09","-0.089048"
"15","1997-09","-0.109819"
"21","1997-09","-0.112053"
"31","1997-09","-0.109819"
"63","1997-09","-0.109819"
"37","1997-09","-0.112053"
"47","1997-09","-0.109819"
"53","1997-09","-0.112053"
"69","1997-09","-0.112053"
"79","1997-09","-0.109819"
"85","1997-09","-0.112053"
"95","1997-09","-0.109819"
"101","1997-09","-0.112053"
"111","1997-09","-0.109819"
"117","1997-09","-0.112053"
"127","1997-09","-0.109819"
"33","1997-09","-0.110418"
"20","1997-09","-0.113649"
"5","1997-10","0.141583"
"10","1997-10","-0.144802"
"15","1997-10","0.112045"
"21","1997-10","0.141583"
"31","1997-10","0.112045"
"63","1997-10","0.112045"
"37","1997-10","0.141583"
"47","1997-10","0.112045"
"53","1997-10","0.141583"
"69","1997-10","0.141583"
"79","1997-10","0.112045"
"85","1997-10","0.141583"
"95","1997-10","0.112045"
"101","1997-10","0.141583"
"111","1997-10","0.112045"
"117","1997-10","0.141583"
"127","1997-10","0.112045"
"33","1997-10","0.088074"
"20","1997-10","0.193781"
"5","1997-11","-0.048100"
"10","1997-11","-0.146326"
"15","1997-11","-0.055904"
"21","1997-11","-0.048100"
"31","1997-11","-0.055904"
"63","1997-11","-0.055904"
"37","1997-11","-0.048100"
"47","1997-11","-0.055904"
"53","1997-11","-0.048100"
"69","1997-11","-0.048100"
"79","1997-11","-0.055904"
"85","1997-11","-0.048100"
"95","1997-11","-0.055904"
"101","1997-11","-0.048100"
"111","1997-11","-0.055904"
"117","1997-11","-0.048100"
"127","1997-11","-0.055904"
"33","1997-11","-0.038075"
"20","1997-11","-0.056971"
"5","1997-12","0.051123"
"10","1997-12","0.022107"
"15","1997-12","0.049089"
"21","1997-12","0.051123"
"31","1997-12","0.049089"
"63","1997-12","0.049089"
"37","1997-12","0.051123"
"47","1997-12","0.049089"
"53","1997-12","0.051123"
"69","1997-12","0.051123"
"79","1997-12","0.049089"
"85","1997-12","0.051123"
"95","1997-12","0.049089"
"101","1997-12","0.051123"
"111","1997-12","0.049089"
"117","1997-12","0.051123"
"127","1997-12","0.049089"
"33","1997-12","0.065197"
"20","1997-12","0.038104"
"5","1998-01","0.024497"
"10","1998-01","-0.149864"
"15","1998-01","0.012806"
"21","1998-01","0.024497"
"31","1998-01","0.012806"
"63","1998-01","0.012806"
"37","1998-01","0.024497"
"47","1998-01","0.012806"
"53","1998-01","0.024497"
"69","1998-01","0.024497"
"79","1998-01","0.012806"
"85","1998-01","0.024497"
"95","1998-01","0.012806"
"101","1998-01","0.024497"
"111","1998-01","0.012806"
"117","1998-01","0.024497"
"127","1998-01","0.012806"
"33","1998-01","0.036699"
"20","1998-01","0.012953"
"5","1998-02","-0.022878"
"10","1998-02","0.201695"
"15","1998-02","-0.010326"
"21","1998-02","-0.022878"
"31","1998-02","-0.010326"
"63","1998-02","-0.010326"
"37","1998-02","-0.022878"
"47","1998-02","-0.010326"
"53","1998-02","-0.022878"
"69","1998-02","-0.022878"
"79","1998-02","-0.010326"
"85","1998-02","-0.022878"
"95","1998-02","-0.010326"
"101","1998-02","-0.022878"
"111","1998-02","-0.010326"
"117","1998-02","-0.022878"
"127","1998-02","-0.010326"
"33","1998-02","-0.017877"
"20","1998-02","-0.027755"
"5","1998-03","0.021748"
"10","1998-03","-0.066216"
"15","1998-03","0.015867"
"21","1998-03","0.021748"
"31","1998-03","0.015867"
"63","1998-03","0.015867"
"37","1998-03","0.021748"
"47","1998-03","0.015867"
"53","1998-03","0.021748"
"69","1998-03","0.021748"
"79","1998-03","0.015867"
"85","1998-03","0.021748"
"95","1998-03","0.015867"
"101","1998-03","0.021748"
"111","1998-03","0.015867"
"117","1998-03","0.021748"
"127","1998-03","0.015867"
"33","1998-03","0.031965"
"20","1998-03","0.011639"
"5","1998-04","0.089551"
"10","1998-04","-0.062289"
"15","1998-04","0.080133"
"21","1998-04","0.089551"
"31","1998-04","0.080133"
"63","1998-04","0.080133"
"37","1998-04","0.089551"
"47","1998-04","0.080133"
"53","1998-04","0.089551"
"69","1998-04","0.089551"
"79","1998-04","0.080133"
"85","1998-04","0.089551"
"95","1998-04","0.080133"
"101","1998-04","0.089551"
"111","1998-04","0.080133"
"117","1998-04","0.089551"
"127","1998-04","0.080133"
"33","1998-04","0.091544"
"20","1998-04","0.087544"
"5","1998-05","0.054456"
"10","1998-05","-0.029642"
"15","1998-05","0.049975"
"21","1998-05","0.054456"
"31","1998-05","0.049975"
"63","1998-05","0.049975"
"37","1998-05","0.054456"
"47","1998-05","0.049975"
"53","1998-05","0.054456"
"69","1998-05","0.054456"
"79","1998-05","0.049975"
"85","1998-05","0.054456"
"95","1998-05","0.049975"
"101","1998-05","0.054456"
"111","1998-05","0.049975"
"117","1998-05","0.054456"
"127","1998-05","0.049975"
"33","1998-05","0.057468"
"20","1998-05","0.051432"
