"Indexcd","Idxinfo01","Idxinfo06","Idxinfo09","Idxinfo11"
"930826","中证中票AA指数","3","6","2016-05-25"
"930827","中证中票AA-指数","3","6","2016-05-25"
"930828","中证中票0-1年指数","3","6","2016-05-25"
"930829","中证中票1-3年指数","3","6","2016-05-25"
"930830","中证中票3-5年指数","3","6","2016-05-25"
"930831","中证中票5-7年指数","3","6","2016-05-25"
"930832","中证中票7+指数","3","6","2016-05-25"
"930833","中证中票城投指数","3","6","2016-05-25"
"930834","中证中票非城投指数","3","6","2016-05-25"
"930835","中证水杉环保专利50指数","3","3","2016-05-18"
"930836","中证沪港深高股息精选指数(人民币)","3","9","2016-06-08"
"930837","中证沪港深高股息精选指数(港币)","3","9","2016-06-08"
"930838","中证高股息精选指数","3","3","2016-06-08"
"930839","中证港股通高股息精选指数(港币)","3","4","2016-06-08"
"930840","中证港股通高股息精选指数(人民币)","3","4","2016-06-08"
"930841","中证平安2025退休宝指数","3","9","2016-07-15"
"930842","中证平安2035退休宝指数","3","9","2016-07-15"
"930843","中证平安2045退休宝指数","3","9","2016-07-15"
"930844","中证企业年金可投资指数","3","","2016-09-12"
"930845","中证供给侧结构性改革主题指数","3","3","2016-06-24"
"930846","沪深300行业中性低波动指数","1","3","2016-06-24"
"930847","中证800行业中性低波动指数","3","3","2016-06-24"
"930848","中证1000行业中性低波动指数","3","3","2016-06-24"
"930849","中证10年期国开债指数","3","6","2016-06-30"
"930850","中证智能制造主题指数","3","3","2016-07-20"
"930851","中证云计算与大数据主题指数","3","3","2016-07-20"
"930852","中证量子通信主题指数","3","3","2016-07-20"
"930853","中证海绵城市主题指数","3","3","2016-07-20"
"930854","中证水环境治理主题指数","3","3","2016-07-20"
"930855","中证质量成长指数","3","3","2016-07-12"
"930856","中证香港质量成长指数(港币)","3","4","2016-07-12"
"930857","中证香港质量成长指数(人民币)","3","4","2016-07-12"
"930858","中证沪港深质量成长指数(人民币)","3","9","2016-07-12"
"930859","中证沪港深质量成长指数(港币)","3","9","2016-07-12"
"930860","中证盈利质量指数","3","3","2016-07-12"
"930861","中证香港盈利质量指数(港币)","3","4","2016-07-12"
"930862","中证香港盈利质量指数(人民币)","3","4","2016-07-12"
"930863","中证沪港深盈利质量指数(人民币)","3","9","2016-07-12"
"930864","中证沪港深盈利质量指数(港币)","3","9","2016-07-12"
"930865","中证5年期地方政府债指数","3","9","2016-07-19"
"930866","中证10年期地方政府债指数","3","9","2016-07-19"
"930867","中证目标日期2055指数","3","9","2016-08-02"
"930868","中证目标日期2035指数","3","9","2016-08-02"
"930869","中证目标日期2045指数","3","9","2016-08-02"
"930870","中证政策性金融债指数","3","9","2016-08-09"
"930871","中证政策性金融债1-3年指数","3","9","2016-08-09"
"930872","中证政策性金融债3-5年指数","3","9","2016-08-09"
"930873","中证政策性金融债5-8年指数","3","9","2016-08-09"
"930874","中证政策性金融债8-10年指数","3","9","2016-08-09"
"930875","中证空天一体军工指数","3","3","2016-08-17"
"930876","中证香港博彩娱乐主题投资指数(港币)","3","4","2016-08-17"
"930877","中证香港博彩娱乐主题投资指数(人民币)","3","4","2016-08-17"
"930878","中证中国质量成长指数(人民币)","3","9","2016-08-18"
"930879","中证中国质量成长指数(美元)","3","9","2016-08-18"
"930880","中证中国盈利质量指数(人民币)","3","9","2016-08-18"
"930881","中证中国盈利质量指数(美元)","3","9","2016-08-18"
"930882","中证珠三角沿海区域发展主题指数","3","3","2016-08-17"
"930883","中证创新驱动主题指数","3","3","2016-10-19"
"930884","沪深300创新驱动指数","3","3","2016-10-19"
"930885","中证500创新驱动指数","3","3","2016-10-19"
"930886","中证煤炭期货成份指数","3","7","2016-08-18"
"930887","沪深300下行风险控制指数","3","3","2016-08-18"
"930888","中证500下行风险控制指数","3","3","2016-08-18"
"930889","中证ETF市价指数","3","3","2016-08-31"
"930890","中证主动式股票型基金指数","3","3","2016-08-31"
"930891","中证被动式股票型基金指数","3","3","2016-08-31"
"930892","中证普通混合型基金指数","3","3","2016-08-31"
"930893","中证灵活配置混合型基金指数","3","3","2016-08-31"
"930894","中证保本混合型基金指数","3","3","2016-08-31"
"930895","中证定期开放债券型基金指数","3","3","2016-08-31"
"930896","中证分级债基优先份额指数","3","3","2016-08-31"
"930897","中证非纯债债券型基金指数","3","3","2016-08-31"
"930898","中证可转债债券型基金指数","3","3","2016-08-31"
"930899","中证全球消费主题50指数(人民币)","3","","2016-10-13"
"930900","中证全球消费主题50指数(美元)","3","","2016-10-13"
"930901","中证动漫游戏指数","3","3","2016-10-18"
"930902","中证大数据产业指数","3","3","2016-10-18"
"930903","中证A股指数","3","3","2016-10-18"
"930904","中证政府和社会资本合作(PPP)主题指数","3","3","2016-11-07"
"930905","中证贵金属产业指数","3","3","2016-11-07"
"930906","中证软商品期货成份指数","3","7","2016-11-07"
"930907","中证香港海外高股息指数(港币)","3","4","2016-11-07"
"930908","中证香港海外高股息指数(人民币)","3","4","2016-11-07"
"930909","中证房地产债指数","3","1","2016-11-07"
"930910","中证全指农牧渔指数","","3","2019-05-06"
"930911","中证全指化学原料指数","","3","2019-05-06"
"930912","中证国泰君安国际中国影视文化主题指数(人民币)","3","9","2016-11-29"
"930913","中证国泰君安国际中国影视文化主题指数(港元)","3","9","2016-11-29"
"930914","中证港股通高股息投资指数(港币)","3","4","2016-11-25"
"930915","中证港股通高股息投资指数(人民币)","3","4","2016-11-25"
"930916","中证10年期国债指数","3","9","2016-12-05"
"930917","中证沪港深高股息指数(人民币)","3","9","2016-12-28"
"930918","中证沪港深高股息指数(港币)","3","9","2016-12-28"
"930923","中证香港中国中小综合指数(港币)","","4","2018-09-28"
"930924","中证香港中国中小综合指数(人民币)","","4","2018-09-28"
"930925","中证沪港深保险行业指数(人民币)","","9","2018-11-21"
"930926","中证沪港深保险行业指数(港币)","","9","2018-11-21"
"930927","中证财新锐联基石经济指数","3","3","2016-12-23"
"930928","中证财新锐联新动能指数","3","3","2016-12-23"
"930929","中证多资产风险平价指数","3","3","2017-01-09"
"930930","中证港股通综合指数(港元)","3","4","2017-01-16"
"930931","中证港股通50指数(港币)","3","4","2017-01-16"
"930932","中证港股通内地证券公司主题指数(港币)","3","4","2017-01-16"
"930933","中证港股通综合指数(人民币)","3","4","2017-01-16"
"930934","中证港股通50指数(人民币)","3","4","2017-01-16"
"930935","中证港股通内地证券公司主题指数(人民币)","3","4","2017-01-16"
"930936","中证国开成长50指数","3","3","2017-01-19"
"930937","中证中信稳健成长策略指数","3","3","2017-01-18"
"930938","中证500成长估值指数","","3","2018-12-04"
"930939","中证500质量成长指数","","","2018-11-21"
"930940","中证CME中国商品消费指数(美元)","","5","2017-06-29"
"930941","中证CME中国商品消费指数(人民币)","","5","2017-06-29"
"930942","沪深300汇率动态对冲指数","3","3","2017-04-28"
"930943","中证500汇率动态对冲指数","3","3","2017-04-28"
"930944","中证1000汇率动态对冲指数","3","3","2017-04-28"
"930945","中证香港新股指数(港币)","3","4","2017-03-17"
"930946","中证香港新股指数(人民币)","3","4","2017-03-17"
"930947","中证中金300等权波动率控制指数","3","9","2017-02-23"
"930948","沪深300等权重月度调整指数","3","3","2017-02-23"
"930949","中证价值回报量化策略指数","3","3","2017-02-24"
"930950","中证偏股型基金指数","3","3","2017-04-27"
"930951","中证交易所绿色债券指数","3","3","2017-06-19"
"930952","中证黑色金属期货成份指数","","7","2017-06-29"
"930953","中证中信大类资产趋势策略指数","3","9","2017-05-26"
"930954","中证5年恒定久期国开债指数","3","6","2017-05-22"
"930955","中证红利低波动100指数","3","3","2017-05-26"
"930956","中证绿色投资股票指数","3","3","2017-05-26"
"930957","中证港股通中国100指数(港币)","3","4","2017-06-23"
"930958","中证港股通中国100指数(人民币)","3","4","2017-06-23"
"930959","中证港股通海外50指数(港币)","3","4","2017-06-23"
"930960","中证港股通能源综合指数(港元)","3","4","2017-06-23"
"930961","中证港股通原材料综合指数(港元)","3","4","2017-06-23"
"930962","中证港股通工业综合指数(港元)","3","4","2017-06-23"
"930963","中证港股通可选消费综合指数(港元)","3","4","2017-06-23"
"930964","中证港股通主要消费综合指数(港元)","3","4","2017-06-23"
"930965","中证港股通医药卫生综合指数(港元)","3","4","2017-06-23"
"930966","中证港股通金融地产综合指数(港元)","3","4","2017-06-23"
"930967","中证港股通信息技术综合指数(港元)","3","4","2017-06-23"
"930968","中证港股通电信业务综合指数(港元)","3","4","2017-06-23"
"930969","中证港股通公用事业综合指数(港元)","3","4","2017-06-23"
"930970","中证港股通能源综合指数(人民币)","3","4","2017-06-23"
"930971","中证港股通原材料综合指数(人民币)","3","4","2017-06-23"
"930972","中证港股通工业综合指数(人民币)","3","4","2017-06-23"
"930973","中证港股通可选消费综合指数(人民币)","3","4","2017-06-23"
"930974","中证港股通主要消费综合指数(人民币)","3","4","2017-06-23"
"930975","中证港股通医药卫生综合指数(人民币)","3","4","2017-06-23"
"930976","中证港股通金融地产综合指数(人民币)","3","4","2017-06-23"
"930977","中证港股通信息技术综合指数(人民币)","3","4","2017-06-23"
"930978","中证港股通电信业务综合指数(人民币)","3","4","2017-06-23"
"930979","中证港股通公用事业综合指数(人民币)","3","4","2017-06-23"
"930980","中证港股通海外50指数(人民币)","3","4","2017-06-23"
"930981","中证东北发展主题指数","3","3","2017-06-14"
"930982","中证扶贫发展主题指数","3","3","2017-06-14"
"930983","中证迈格中国200指数","3","3","2017-06-15"
"930984","中证迈格中国新经济指数","3","3","2017-06-15"
"930985","中证500低贝塔低波动指数","3","3","2017-06-22"
"930986","中证金融科技主题指数","3","3","2017-06-22"
"930987","中证安徽发展指数","","3","2019-03-20"
"930988","中证粮食期货成份指数","","7","2017-06-29"
"930989","中证植物油期货成份指数","","7","2017-06-29"
"930990","中证港股通红利低波动指数(港币)","3","4","2017-06-28"
"930991","中证港股通红利低波动指数(人民币)","3","4","2017-06-28"
"930992","中证沪港深红利低波动指数(人民币)","3","9","2017-06-28"
"930993","中证沪港深红利低波动指数(港币)","3","9","2017-06-28"
"930994","中证工银财富股票混合基金指数","3","3","2017-07-12"
"930995","中证工银财富动态配置基金指数","","3","2017-07-12"
"930996","中证5年恒定久期政策性金融债指数","","9","2017-07-20"
"930997","中证新能源汽车产业指数","3","3","2017-07-19"
"930998","中证港股通粤港澳大湾区发展主题指数(港币)","","4","2017-07-19"
"930999","中证沪港深粤港澳大湾区发展主题指数(人民币)","","9","2017-07-19"
"931000","中证粤港澳大湾区发展主题指数","","3","2017-07-19"
"931001","中证港股通粤港澳大湾区发展主题指数(人民币)","","4","2017-07-19"
"931002","中证沪港深粤港澳大湾区发展主题指数(港币)","","9","2017-07-19"
"931004","中证女性消费主题指数","","3","2017-07-21"
"931005","中证母婴消费主题指数","3","3","2017-07-21"
"931006","中证老年消费主题指数","3","3","2017-07-21"
"931008","中证全指汽车指数(三级行业)","3","3","2013-07-15"
"931009","中证全指建筑材料指数(三级行业)","3","3","2013-07-15"
"931010","中证1-3年期国开债指数","","9","2017-08-28"
"931011","中证医药知识型创新主题指数","","3","2017-08-31"
"931012","中证黄金产业指数","","3","2017-10-17"
"931013","中证消费低波动指数","","3","2017-10-18"
"931014","中证成长低波动指数","","3","2017-10-18"
"931016","中证5年期国债活跃券指数","","9","2017-10-25"
"931017","中证10年期国债活跃券指数","","9","2017-10-25"
"931018","中证5-10年期国债活跃券指数","","9","2017-10-25"
"931020","中证装配式建筑主题指数","","3","2017-10-17"
"931021","中证家电龙头指数","","3","2017-10-17"
"931022","中证大气治理主题指数","","3","2017-10-17"
"931023","中证北京50指数","","3","2017-10-30"
"931024","中证港股通非银行金融主题指数(港币)","","4","2017-11-06"
"931025","中证港股通地产指数(港币)","","4","2017-11-06"
"931026","中证港股通TMT主题投资指数(港币)","","4","2017-11-06"
"931027","中证港股通大消费主题指数(港币)","","4","2017-11-06"
"931028","中证港股通非银行金融主题指数(人民币)","","4","2017-11-06"
"931029","中证港股通地产指数(人民币)","","4","2017-11-06"
"931030","中证港股通TMT主题投资指数(人民币)","","4","2017-11-06"
"931031","中证港股通大消费主题指数(人民币)","","4","2017-11-06"
"931032","中证复兴发展100主题指数","","3","2017-11-06"
"931033","中证杭州湾区指数","","3","2017-11-08"
"931034","中证南方养老目标日期2025指数","","9","2018-01-18"
