PERMNO,date,TICKER,PRC,RET,sprtrn
90248,2020/10/08,DPZ,401.01001,-0.069690,0.008007
90248,2020/10/09,DPZ,390.95001,-0.025087,0.008791
90248,2020/10/12,DPZ,392.57999,0.004169,0.016419
90248,2020/10/13,DPZ,407.72000,0.038565,-0.006307
90248,2020/10/14,DPZ,403.20999,-0.011062,-0.006623
90248,2020/10/15,DPZ,401.84000,-0.003398,-0.001528
90248,2020/10/16,DPZ,399.45001,-0.005948,0.000135
90248,2020/10/19,DPZ,394.89001,-0.011416,-0.016330
90248,2020/10/20,DPZ,394.41000,-0.001216,0.004727
90248,2020/10/21,DPZ,389.95001,-0.011308,-0.002196
90248,2020/10/22,DPZ,391.73999,0.004590,0.005219
90248,2020/10/23,DPZ,394.10001,0.006024,0.003446
90248,2020/10/26,DPZ,394.60999,0.001294,-0.018590
90248,2020/10/27,DPZ,397.03000,0.006133,-0.003026
90248,2020/10/28,DPZ,384.00000,-0.032819,-0.035288
90248,2020/10/29,DPZ,386.72000,0.007083,0.011947
90248,2020/10/30,DPZ,378.32001,-0.021721,-0.012130
90248,2020/11/02,DPZ,376.03000,-0.006053,0.012318
90248,2020/11/03,DPZ,383.23999,0.019174,0.017799
90248,2020/11/04,DPZ,392.51999,0.024215,0.022047
90248,2020/11/05,DPZ,396.22000,0.009426,0.019460
90248,2020/11/06,DPZ,399.85001,0.009162,-0.000288
90248,2020/11/09,DPZ,376.54999,-0.058272,0.011700
90248,2020/11/10,DPZ,381.67001,0.013597,-0.001400
90248,2020/11/11,DPZ,394.67001,0.034061,0.007652
90248,2020/11/12,DPZ,390.54999,-0.010439,-0.009979
90248,2020/11/13,DPZ,389.60001,-0.002432,0.013610
90248,2020/11/16,DPZ,384.82001,-0.012269,0.011648
90248,2020/11/17,DPZ,384.47000,-0.000910,-0.004792
90248,2020/11/18,DPZ,382.45999,-0.005228,-0.011564
90248,2020/11/19,DPZ,385.04001,0.006746,0.003946
90248,2020/11/20,DPZ,389.56000,0.011739,-0.006793
90248,2020/11/23,DPZ,387.20999,-0.006032,0.005636
90248,2020/11/24,DPZ,383.13000,-0.010537,0.016162
90248,2020/11/25,DPZ,383.44000,0.000809,-0.001584
90248,2020/11/27,DPZ,390.47000,0.018334,0.002397
90248,2020/11/30,DPZ,392.57001,0.005378,-0.004595
90248,2020/12/01,DPZ,391.75000,-0.002089,0.011271
90248,2020/12/02,DPZ,387.82999,-0.010006,0.001791
90248,2020/12/03,DPZ,383.38000,-0.011474,-0.000624
90248,2020/12/04,DPZ,382.98999,-0.001017,0.008836
90248,2020/12/07,DPZ,384.54999,0.004073,-0.001936
90248,2020/12/08,DPZ,386.69000,0.005565,0.002787
90248,2020/12/09,DPZ,384.97000,-0.004448,-0.007949
90248,2020/12/10,DPZ,386.04999,0.002805,-0.001285
90248,2020/12/11,DPZ,383.37000,-0.006942,-0.001265
90248,2020/12/14,DPZ,383.23001,0.001669,-0.004359
90248,2020/12/15,DPZ,384.67999,0.003784,0.012921
90248,2020/12/16,DPZ,382.51999,-0.005615,0.001773
90248,2020/12/17,DPZ,395.16000,0.033044,0.005758
90248,2020/12/18,DPZ,396.70999,0.003922,-0.003511
90248,2020/12/21,DPZ,397.17999,0.001185,-0.003906
90248,2020/12/22,DPZ,398.72000,0.003877,-0.002073
90248,2020/12/23,DPZ,403.75000,0.012615,0.000746
90248,2020/12/24,DPZ,396.73001,-0.017387,0.003537
90248,2020/12/28,DPZ,400.17999,0.008696,0.008723
90248,2020/12/29,DPZ,384.35999,-0.039532,-0.002227
90248,2020/12/30,DPZ,384.62000,0.000676,0.001342
90248,2020/12/31,DPZ,383.45999,-0.003016,0.006439
90248,2021/01/04,DPZ,379.50000,-0.010327,-0.014755
90248,2021/01/05,DPZ,381.34000,0.004848,0.007083
90248,2021/01/06,DPZ,384.87000,0.009257,0.005710
90248,2021/01/07,DPZ,383.19000,-0.004365,0.014847
90248,2021/01/08,DPZ,388.82999,0.014719,0.005492
90248,2021/01/11,DPZ,390.54001,0.004398,-0.006555
90248,2021/01/12,DPZ,385.50000,-0.012905,0.000416
90248,2021/01/13,DPZ,381.85999,-0.009442,0.002276
90248,2021/01/14,DPZ,373.79999,-0.021107,-0.003753
90248,2021/01/15,DPZ,375.23001,0.003826,-0.007190
90248,2021/01/19,DPZ,372.64999,-0.006876,0.008136
90248,2021/01/20,DPZ,379.00000,0.017040,0.013936
90248,2021/01/21,DPZ,381.12000,0.005594,0.000317
90248,2021/01/22,DPZ,380.37000,-0.001968,-0.003011
90248,2021/01/25,DPZ,378.48999,-0.004943,0.003616
90248,2021/01/26,DPZ,378.84000,0.000925,-0.001489
90248,2021/01/27,DPZ,376.91000,-0.005094,-0.025678
90248,2021/01/28,DPZ,371.60001,-0.014088,0.009761
90248,2021/01/29,DPZ,370.76001,-0.002260,-0.019312
90248,2021/02/01,DPZ,371.42001,0.001780,0.016052
90248,2021/02/02,DPZ,377.22000,0.015616,0.013898
90248,2021/02/03,DPZ,373.32999,-0.010312,0.001009
90248,2021/02/04,DPZ,373.00000,-0.000884,0.010853
90248,2021/02/05,DPZ,377.23001,0.011341,0.003897
90248,2021/02/08,DPZ,380.06000,0.007502,0.007399
90248,2021/02/09,DPZ,382.95999,0.007630,-0.001113
90248,2021/02/10,DPZ,382.06000,-0.002350,-0.000345
90248,2021/02/11,DPZ,385.20001,0.008219,0.001662
90248,2021/02/12,DPZ,385.17001,-0.000078,0.004711
90248,2021/02/16,DPZ,377.92001,-0.018823,-0.000569
90248,2021/02/17,DPZ,376.48999,-0.003784,-0.000320
90248,2021/02/18,DPZ,377.14001,0.001727,-0.004416
90248,2021/02/19,DPZ,371.45999,-0.015061,-0.001855
90248,2021/02/22,DPZ,365.16000,-0.016960,-0.007733
90248,2021/02/23,DPZ,366.73999,0.004327,0.001256
90248,2021/02/24,DPZ,364.59000,-0.005862,0.011352
90248,2021/02/25,DPZ,339.00000,-0.070188,-0.024479
90248,2021/02/26,DPZ,346.51001,0.022153,-0.004750
90248,2021/03/01,DPZ,345.06000,-0.004185,0.023791
90248,2021/03/02,DPZ,343.01001,-0.005941,-0.008081
90248,2021/03/03,DPZ,332.73001,-0.029970,-0.013066
90248,2021/03/04,DPZ,330.53000,-0.006612,-0.013417
90248,2021/03/05,DPZ,330.23999,-0.000877,0.019496
90248,2021/03/08,DPZ,333.51001,0.009902,-0.005359
90248,2021/03/09,DPZ,354.07999,0.061677,0.014155
90248,2021/03/10,DPZ,357.92999,0.010873,0.006030
90248,2021/03/11,DPZ,358.37000,0.001229,0.010395
90248,2021/03/12,DPZ,361.10999,0.010269,0.001015
90248,2021/03/15,DPZ,362.97000,0.005151,0.006492
90248,2021/03/16,DPZ,366.01001,0.008375,-0.001570
90248,2021/03/17,DPZ,363.25000,-0.007541,0.002879
90248,2021/03/18,DPZ,363.82001,0.001569,-0.014761
90248,2021/03/19,DPZ,363.70001,-0.000330,-0.000603
90248,2021/03/22,DPZ,369.32001,0.015452,0.007025
90248,2021/03/23,DPZ,374.42001,0.013809,-0.007631
90248,2021/03/24,DPZ,366.22000,-0.021901,-0.005467
90248,2021/03/25,DPZ,367.60001,0.003768,0.005240
90248,2021/03/26,DPZ,371.84000,0.011534,0.016631
90248,2021/03/29,DPZ,372.07999,0.000645,-0.000868
90248,2021/03/30,DPZ,368.13000,-0.010616,-0.003158
90248,2021/03/31,DPZ,367.79001,-0.000924,0.003623
90248,2021/04/01,DPZ,373.38000,0.015199,0.011825
90248,2021/04/05,DPZ,371.64001,-0.004660,0.014438
90248,2021/04/06,DPZ,380.67999,0.024325,-0.000974
90248,2021/04/07,DPZ,382.29999,0.004256,0.001475
90248,2021/04/08,DPZ,383.92001,0.004238,0.004221
90248,2021/04/09,DPZ,390.35001,0.016748,0.007720
90248,2021/04/12,DPZ,390.62000,0.000692,-0.000196
90248,2021/04/13,DPZ,394.92999,0.011034,0.003295
90248,2021/04/14,DPZ,390.64001,-0.010863,-0.004088
90248,2021/04/15,DPZ,392.98999,0.006016,0.011094
90248,2021/04/16,DPZ,394.82999,0.004682,0.003609
90248,2021/04/19,DPZ,397.95999,0.007927,-0.005306
90248,2021/04/20,DPZ,398.04999,0.000226,-0.006802
90248,2021/04/21,DPZ,394.79999,-0.008165,0.009306
90248,2021/04/22,DPZ,398.76001,0.010030,-0.009211
90248,2021/04/23,DPZ,397.70999,-0.002633,0.010929
90248,2021/04/26,DPZ,400.20999,0.006286,0.001782
90248,2021/04/27,DPZ,401.03000,0.002049,-0.000215
90248,2021/04/28,DPZ,403.95001,0.007281,-0.000846
90248,2021/04/29,DPZ,415.98001,0.029781,0.006763
90248,2021/04/30,DPZ,422.34000,0.015289,-0.007195
90248,2021/05/03,DPZ,433.59000,0.026637,0.002748
90248,2021/05/04,DPZ,433.98999,0.000923,-0.006678
90248,2021/05/05,DPZ,431.89001,-0.004839,0.000704
90248,2021/05/06,DPZ,430.03000,-0.004307,0.008165
90248,2021/05/07,DPZ,432.47000,0.005674,0.007373
90248,2021/05/10,DPZ,431.07001,-0.003237,-0.010436
90248,2021/05/11,DPZ,422.34000,-0.020252,-0.008674
90248,2021/05/12,DPZ,425.44000,0.007340,-0.021449
90248,2021/05/13,DPZ,422.39999,-0.007146,0.012173
90248,2021/05/14,DPZ,427.29001,0.011577,0.014918
90248,2021/05/17,DPZ,432.85999,0.013036,-0.002530
90248,2021/05/18,DPZ,432.85999,0.000000,-0.008517
90248,2021/05/19,DPZ,431.95001,-0.002102,-0.002943
90248,2021/05/20,DPZ,428.94000,-0.006968,0.010555
90248,2021/05/21,DPZ,427.64999,-0.003007,-0.000784
90248,2021/05/24,DPZ,420.89999,-0.015784,0.009911
90248,2021/05/25,DPZ,421.04001,0.000333,-0.002125
90248,2021/05/26,DPZ,420.69000,-0.000831,0.001877
90248,2021/05/27,DPZ,423.97000,0.007797,0.001165
90248,2021/05/28,DPZ,426.87000,0.006840,0.000769
90248,2021/06/01,DPZ,423.00000,-0.009066,-0.000492
90248,2021/06/02,DPZ,426.20001,0.007565,0.001447
90248,2021/06/03,DPZ,425.12000,-0.002534,-0.003629
90248,2021/06/04,DPZ,431.14001,0.014161,0.008834
90248,2021/06/07,DPZ,437.92001,0.015726,-0.000797
90248,2021/06/08,DPZ,443.35999,0.012422,0.000175
90248,2021/06/09,DPZ,442.70999,-0.001466,-0.001824
90248,2021/06/10,DPZ,448.42999,0.012920,0.004652
90248,2021/06/11,DPZ,452.95999,0.010102,0.001948
90248,2021/06/14,DPZ,448.16000,-0.008522,0.001815
90248,2021/06/15,DPZ,445.76001,-0.005355,-0.002012
90248,2021/06/16,DPZ,447.59000,0.004105,-0.005390
90248,2021/06/17,DPZ,457.20001,0.021471,-0.000436
90248,2021/06/18,DPZ,460.19000,0.006540,-0.013125
90248,2021/06/21,DPZ,459.45999,-0.001586,0.014002
90248,2021/06/22,DPZ,459.82001,0.000784,0.005125
90248,2021/06/23,DPZ,456.75000,-0.006677,-0.001083
90248,2021/06/24,DPZ,459.81000,0.006700,0.005811
90248,2021/06/25,DPZ,457.98001,-0.003980,0.003331
90248,2021/06/28,DPZ,463.53000,0.012118,0.002315
90248,2021/06/29,DPZ,463.45001,-0.000173,0.000277
90248,2021/06/30,DPZ,466.48999,0.006559,0.001328
91611,2020/08/03,FSLR,60.84000,0.021662,0.007181
91611,2020/08/04,FSLR,64.04000,0.052597,0.003612
91611,2020/08/05,FSLR,65.73000,0.026390,0.006430
91611,2020/08/06,FSLR,64.46000,-0.019322,0.006428
91611,2020/08/07,FSLR,72.93000,0.131399,0.000633
91611,2020/08/10,FSLR,72.50000,-0.005896,0.002742
91611,2020/08/11,FSLR,70.19000,-0.031862,-0.007969
91611,2020/08/12,FSLR,73.53000,0.047585,0.013997
91611,2020/08/13,FSLR,75.71000,0.029648,-0.002047
91611,2020/08/14,FSLR,74.31000,-0.018492,-0.000172
91611,2020/08/17,FSLR,73.61000,-0.009420,0.002710
91611,2020/08/18,FSLR,74.41000,0.010868,0.002303
91611,2020/08/19,FSLR,75.85000,0.019352,-0.004404
91611,2020/08/20,FSLR,73.66000,-0.028873,0.003159
91611,2020/08/21,FSLR,74.10000,0.005973,0.003441
91611,2020/08/24,FSLR,76.52000,0.032659,0.010044
91611,2020/08/25,FSLR,77.37000,0.011108,0.003596
91611,2020/08/26,FSLR,78.19000,0.010598,0.010196
91611,2020/08/27,FSLR,77.61000,-0.007418,0.001673
91611,2020/08/28,FSLR,80.00000,0.030795,0.006733
91611,2020/08/31,FSLR,76.59000,-0.042625,-0.002195
91611,2020/09/01,FSLR,78.42000,0.023893,0.007525
91611,2020/09/02,FSLR,77.45000,-0.012369,0.015366
91611,2020/09/03,FSLR,72.50000,-0.063912,-0.035126
91611,2020/09/04,FSLR,72.06000,-0.006069,-0.008133
91611,2020/09/08,FSLR,69.37000,-0.037330,-0.027756
91611,2020/09/09,FSLR,71.70000,0.033588,0.020145
91611,2020/09/10,FSLR,69.89000,-0.025244,-0.017585
91611,2020/09/11,FSLR,69.91000,0.000286,0.000533
91611,2020/09/14,FSLR,71.46000,0.022171,0.012742
91611,2020/09/15,FSLR,72.89000,0.020011,0.005219
91611,2020/09/16,FSLR,71.96000,-0.012759,-0.004619
91611,2020/09/17,FSLR,64.00000,-0.110617,-0.008412
91611,2020/09/18,FSLR,61.75000,-0.035156,-0.011183
91611,2020/09/21,FSLR,61.67000,-0.001296,-0.011571
91611,2020/09/22,FSLR,61.55000,-0.001946,0.010518
91611,2020/09/23,FSLR,62.02000,0.007636,-0.023721
91611,2020/09/24,FSLR,61.30000,-0.011609,0.002987
91611,2020/09/25,FSLR,63.05000,0.028548,0.015977
91611,2020/09/28,FSLR,65.37000,0.036796,0.016111
91611,2020/09/29,FSLR,65.76000,0.005966,-0.004813
91611,2020/09/30,FSLR,66.20000,0.006691,0.008254
91611,2020/10/01,FSLR,68.57000,0.035801,0.005293
91611,2020/10/02,FSLR,67.24000,-0.019396,-0.009572
91611,2020/10/05,FSLR,71.50000,0.063355,0.017976
91611,2020/10/06,FSLR,73.44000,0.027133,-0.013988
91611,2020/10/07,FSLR,78.71000,0.071759,0.017406
91611,2020/10/08,FSLR,77.12000,-0.020201,0.008007
91611,2020/10/09,FSLR,78.81000,0.021914,0.008791
91611,2020/10/12,FSLR,79.31000,0.006344,0.016419
91611,2020/10/13,FSLR,82.93000,0.045644,-0.006307
91611,2020/10/14,FSLR,83.72000,0.009526,-0.006623
91611,2020/10/15,FSLR,82.28000,-0.017200,-0.001528
91611,2020/10/16,FSLR,84.18000,0.023092,0.000135
91611,2020/10/19,FSLR,83.43000,-0.008909,-0.016330
91611,2020/10/20,FSLR,84.30000,0.010428,0.004727
91611,2020/10/21,FSLR,81.60000,-0.032029,-0.002196
91611,2020/10/22,FSLR,82.65000,0.012868,0.005219
91611,2020/10/23,FSLR,85.37000,0.032910,0.003446
91611,2020/10/26,FSLR,83.75000,-0.018976,-0.018590
91611,2020/10/27,FSLR,82.39000,-0.016239,-0.003026
91611,2020/10/28,FSLR,93.31000,0.132540,-0.035288
91611,2020/10/29,FSLR,87.46000,-0.062694,0.011947
91611,2020/10/30,FSLR,87.04500,-0.004745,-0.012130
91611,2020/11/02,FSLR,88.89000,0.021196,0.012318
91611,2020/11/03,FSLR,87.24000,-0.018562,0.017799
91611,2020/11/04,FSLR,79.78000,-0.085511,0.022047
91611,2020/11/05,FSLR,86.90000,0.089245,0.019460
91611,2020/11/06,FSLR,88.27000,0.015765,-0.000288
91611,2020/11/09,FSLR,86.11000,-0.024470,0.011700
91611,2020/11/10,FSLR,80.75000,-0.062246,-0.001400
91611,2020/11/11,FSLR,84.20000,0.042724,0.007652
91611,2020/11/12,FSLR,81.40000,-0.033254,-0.009979
91611,2020/11/13,FSLR,79.95000,-0.017813,0.013610
91611,2020/11/16,FSLR,80.21000,0.003252,0.011648
91611,2020/11/17,FSLR,81.48000,0.015833,-0.004792
91611,2020/11/18,FSLR,81.99000,0.006259,-0.011564
91611,2020/11/19,FSLR,84.06000,0.025247,0.003946
91611,2020/11/20,FSLR,84.69000,0.007495,-0.006793
91611,2020/11/23,FSLR,86.92000,0.026331,0.005636
91611,2020/11/24,FSLR,90.41000,0.040152,0.016162
91611,2020/11/25,FSLR,92.45000,0.022564,-0.001584
91611,2020/11/27,FSLR,94.70000,0.024337,0.002397
91611,2020/11/30,FSLR,93.43000,-0.013411,-0.004595
91611,2020/12/01,FSLR,91.06000,-0.025367,0.011271
91611,2020/12/02,FSLR,90.49000,-0.006260,0.001791
91611,2020/12/03,FSLR,88.92000,-0.017350,-0.000624
91611,2020/12/04,FSLR,89.26000,0.003824,0.008836
91611,2020/12/07,FSLR,88.75000,-0.005714,-0.001936
91611,2020/12/08,FSLR,89.89000,0.012845,0.002787
91611,2020/12/09,FSLR,86.22000,-0.040828,-0.007949
91611,2020/12/10,FSLR,86.54000,0.003711,-0.001285
91611,2020/12/11,FSLR,86.37000,-0.001964,-0.001265
91611,2020/12/14,FSLR,86.59000,0.002547,-0.004359
91611,2020/12/15,FSLR,91.26000,0.053932,0.012921
91611,2020/12/16,FSLR,91.77000,0.005588,0.001773
91611,2020/12/17,FSLR,92.32000,0.005993,0.005758
91611,2020/12/18,FSLR,93.59000,0.013756,-0.003511
91611,2020/12/21,FSLR,96.41000,0.030132,-0.003906
91611,2020/12/22,FSLR,105.16000,0.090758,-0.002073
91611,2020/12/23,FSLR,101.83000,-0.031666,0.000746
91611,2020/12/24,FSLR,102.40000,0.005598,0.003537
91611,2020/12/28,FSLR,101.19000,-0.011816,0.008723
91611,2020/12/29,FSLR,96.98000,-0.041605,-0.002227
91611,2020/12/30,FSLR,100.34000,0.034646,0.001342
91611,2020/12/31,FSLR,98.92000,-0.014152,0.006439
91611,2021/01/04,FSLR,101.24000,0.023453,-0.014755
91611,2021/01/05,FSLR,92.16000,-0.089688,0.007083
91611,2021/01/06,FSLR,99.69000,0.081706,0.005710
91611,2021/01/07,FSLR,105.50000,0.058281,0.014847
91611,2021/01/08,FSLR,104.10000,-0.013270,0.005492
91611,2021/01/11,FSLR,103.76000,-0.003266,-0.006555
91611,2021/01/12,FSLR,104.32000,0.005397,0.000416
91611,2021/01/13,FSLR,104.18000,-0.001342,0.002276
91611,2021/01/14,FSLR,106.04000,0.017854,-0.003753
91611,2021/01/15,FSLR,96.58000,-0.089212,-0.007190
91611,2021/01/19,FSLR,100.24000,0.037896,0.008136
91611,2021/01/20,FSLR,101.75000,0.015064,0.013936
91611,2021/01/21,FSLR,107.53000,0.056806,0.000317
91611,2021/01/22,FSLR,106.67000,-0.007998,-0.003011
91611,2021/01/25,FSLR,104.94000,-0.016218,0.003616
91611,2021/01/26,FSLR,104.69000,-0.002382,-0.001489
91611,2021/01/27,FSLR,102.81000,-0.017958,-0.025678
91611,2021/01/28,FSLR,105.10000,0.022274,0.009761
91611,2021/01/29,FSLR,99.15000,-0.056613,-0.019312
91611,2021/02/01,FSLR,98.31000,-0.008472,0.016052
91611,2021/02/02,FSLR,97.29000,-0.010375,0.013898
91611,2021/02/03,FSLR,98.94000,0.016960,0.001009
91611,2021/02/04,FSLR,98.59000,-0.003538,0.010853
91611,2021/02/05,FSLR,97.40000,-0.012070,0.003897
91611,2021/02/08,FSLR,100.33000,0.030082,0.007399
91611,2021/02/09,FSLR,101.85000,0.015150,-0.001113
91611,2021/02/10,FSLR,99.88000,-0.019342,-0.000345
91611,2021/02/11,FSLR,99.59000,-0.002903,0.001662
91611,2021/02/12,FSLR,100.75000,0.011648,0.004711
91611,2021/02/16,FSLR,98.71000,-0.020248,-0.000569
91611,2021/02/17,FSLR,95.84000,-0.029075,-0.000320
91611,2021/02/18,FSLR,91.38000,-0.046536,-0.004416
91611,2021/02/19,FSLR,90.96000,-0.004596,-0.001855
91611,2021/02/22,FSLR,86.61000,-0.047823,-0.007733
91611,2021/02/23,FSLR,86.97000,0.004157,0.001256
91611,2021/02/24,FSLR,88.03000,0.012188,0.011352
91611,2021/02/25,FSLR,81.40000,-0.075315,-0.024479
91611,2021/02/26,FSLR,81.02000,-0.004668,-0.004750
91611,2021/03/01,FSLR,84.89000,0.047766,0.023791
91611,2021/03/02,FSLR,83.19000,-0.020026,-0.008081
91611,2021/03/03,FSLR,78.88000,-0.051809,-0.013066
91611,2021/03/04,FSLR,75.36000,-0.044625,-0.013417
91611,2021/03/05,FSLR,73.70000,-0.022028,0.019496
91611,2021/03/08,FSLR,71.45000,-0.030529,-0.005359
91611,2021/03/09,FSLR,76.67000,0.073058,0.014155
91611,2021/03/10,FSLR,75.72000,-0.012391,0.006030
91611,2021/03/11,FSLR,81.02000,0.069995,0.010395
91611,2021/03/12,FSLR,81.95000,0.011479,0.001015
91611,2021/03/15,FSLR,82.53000,0.007078,0.006492
91611,2021/03/16,FSLR,82.46000,-0.000848,-0.001570
91611,2021/03/17,FSLR,80.14000,-0.028135,0.002879
91611,2021/03/18,FSLR,77.61000,-0.031570,-0.014761
91611,2021/03/19,FSLR,79.97000,0.030408,-0.000603
91611,2021/03/22,FSLR,81.83000,0.023259,0.007025
91611,2021/03/23,FSLR,80.52000,-0.016009,-0.007631
91611,2021/03/24,FSLR,80.72000,0.002484,-0.005467
91611,2021/03/25,FSLR,80.73000,0.000124,0.005240
91611,2021/03/26,FSLR,85.69000,0.061439,0.016631
91611,2021/03/29,FSLR,81.61000,-0.047614,-0.000868
91611,2021/03/30,FSLR,86.53000,0.060287,-0.003158
91611,2021/03/31,FSLR,87.30000,0.008899,0.003623
91611,2021/04/01,FSLR,86.15000,-0.013173,0.011825
91611,2021/04/05,FSLR,83.12000,-0.035171,0.014438
91611,2021/04/06,FSLR,84.21000,0.013114,-0.000974
91611,2021/04/07,FSLR,81.00000,-0.038119,0.001475
91611,2021/04/08,FSLR,81.19000,0.002346,0.004221
91611,2021/04/09,FSLR,79.61000,-0.019461,0.007720
91611,2021/04/12,FSLR,78.75000,-0.010803,-0.000196
91611,2021/04/13,FSLR,78.99000,0.003048,0.003295
91611,2021/04/14,FSLR,78.57000,-0.005317,-0.004088
91611,2021/04/15,FSLR,77.17000,-0.017819,0.011094
91611,2021/04/16,FSLR,80.14000,0.038486,0.003609
91611,2021/04/19,FSLR,80.21000,0.000873,-0.005306
91611,2021/04/20,FSLR,79.36000,-0.010597,-0.006802
91611,2021/04/21,FSLR,83.65000,0.054057,0.009306
91611,2021/04/22,FSLR,87.15000,0.041841,-0.009211
91611,2021/04/23,FSLR,88.56000,0.016179,0.010929
91611,2021/04/26,FSLR,89.79000,0.013889,0.001782
91611,2021/04/27,FSLR,89.69000,-0.001114,-0.000215
91611,2021/04/28,FSLR,88.70000,-0.011038,-0.000846
91611,2021/04/29,FSLR,87.29000,-0.015896,0.006763
91611,2021/04/30,FSLR,76.53000,-0.123267,-0.007195
91611,2021/05/03,FSLR,75.77000,-0.009931,0.002748
91611,2021/05/04,FSLR,73.82000,-0.025736,-0.006678
91611,2021/05/05,FSLR,74.39000,0.007721,0.000704
91611,2021/05/06,FSLR,73.63000,-0.010216,0.008165
91611,2021/05/07,FSLR,74.62000,0.013446,0.007373
91611,2021/05/10,FSLR,72.19000,-0.032565,-0.010436
91611,2021/05/11,FSLR,71.89000,-0.004156,-0.008674
91611,2021/05/12,FSLR,69.73000,-0.030046,-0.021449
91611,2021/05/13,FSLR,69.57000,-0.002295,0.012173
91611,2021/05/14,FSLR,72.58000,0.043266,0.014918
91611,2021/05/17,FSLR,71.55000,-0.014191,-0.002530
91611,2021/05/18,FSLR,72.39000,0.011740,-0.008517
91611,2021/05/19,FSLR,74.24000,0.025556,-0.002943
91611,2021/05/20,FSLR,76.64000,0.032328,0.010555
91611,2021/05/21,FSLR,75.93000,-0.009264,-0.000784
91611,2021/05/24,FSLR,75.38000,-0.007244,0.009911
91611,2021/05/25,FSLR,74.80000,-0.007694,-0.002125
91611,2021/05/26,FSLR,77.53000,0.036497,0.001877
91611,2021/05/27,FSLR,76.93000,-0.007739,0.001165
91611,2021/05/28,FSLR,76.11000,-0.010659,0.000769
91611,2021/06/01,FSLR,76.88000,0.010117,-0.000492
91611,2021/06/02,FSLR,76.96000,0.001041,0.001447
91611,2021/06/03,FSLR,75.37000,-0.020660,-0.003629
91611,2021/06/04,FSLR,75.84000,0.006236,0.008834
91611,2021/06/07,FSLR,75.01000,-0.010944,-0.000797
91611,2021/06/08,FSLR,75.96000,0.012665,0.000175
91611,2021/06/09,FSLR,76.81000,0.011190,-0.001824
91611,2021/06/10,FSLR,80.40000,0.046739,0.004652
91611,2021/06/11,FSLR,79.59000,-0.010075,0.001948
91611,2021/06/14,FSLR,78.61000,-0.012313,0.001815
91611,2021/06/15,FSLR,76.17000,-0.031039,-0.002012
91611,2021/06/16,FSLR,77.40000,0.016148,-0.005390
91611,2021/06/17,FSLR,78.53000,0.014599,-0.000436
91611,2021/06/18,FSLR,76.97000,-0.019865,-0.013125
91611,2021/06/21,FSLR,78.19000,0.015850,0.014002
91611,2021/06/22,FSLR,78.38000,0.002430,0.005125
91611,2021/06/23,FSLR,80.19000,0.023093,-0.001083
91611,2021/06/24,FSLR,84.51000,0.053872,0.005811
91611,2021/06/25,FSLR,87.87000,0.039759,0.003331
91611,2021/06/28,FSLR,92.71000,0.055081,0.002315
91611,2021/06/29,FSLR,92.67000,-0.000431,0.000277
91611,2021/06/30,FSLR,90.51000,-0.023308,0.001328
