"Stkcd","Trdmnt","Mretwd"
"300781","2020-04","0.129738"
"300781","2020-05","-0.068488"
"300781","2020-06","0.097289"
"300781","2020-07","0.093739"
"300781","2020-08","-0.040591"
"300781","2020-09","-0.015250"
"300781","2020-10","1.092257"
"300781","2020-11","-0.327874"
"300781","2020-12","-0.291706"
"300781","2021-01","-0.038703"
"300781","2021-02","-0.094976"
"300781","2021-03","-0.006464"
"300781","2021-04","-0.029851"
"300781","2021-05","0.082051"
"300781","2021-06","0.028755"
"300782","2019-07","1.226405"
"300782","2019-08","0.253608"
"300782","2019-09","0.236934"
"300782","2019-10","0.002054"
"300782","2019-11","0.096801"
"300782","2019-12","-0.004174"
"300782","2020-01","0.142871"
"300782","2020-02","0.243070"
"300782","2020-03","-0.269297"
"300782","2020-04","0.496737"
"300782","2020-05","-0.139568"
"300782","2020-06","0.333136"
"300782","2020-07","0.081401"
"300782","2020-08","-0.104376"
"300782","2020-09","-0.038677"
"300782","2020-10","0.148094"
"300782","2020-11","0.297983"
"300782","2020-12","0.013393"
"300782","2021-01","0.107723"
"300782","2021-02","-0.003165"
"300782","2021-03","-0.033333"
"300782","2021-04","0.264361"
"300782","2021-05","-0.003137"
"300782","2021-06","0.262093"
"300783","2019-07",""
"300783","2019-08","-0.009522"
"300783","2019-09","0.386582"
"300783","2019-10","0.037174"
"300783","2019-11","-0.216470"
"300783","2019-12","0.168452"
"300783","2020-01","-0.043809"
"300783","2020-02","-0.005524"
"300783","2020-03","0.255514"
"300783","2020-04","0.023032"
"300783","2020-05","0.107861"
"300783","2020-06","-0.124941"
"300783","2020-07","-0.118189"
"300783","2020-08","0.000149"
"300783","2020-09","-0.209521"
"300783","2020-10","0.017180"
"300783","2020-11","-0.014291"
"300783","2020-12","-0.226323"
"300783","2021-01","0.155756"
"300783","2021-02","-0.196041"
"300783","2021-03","0.021477"
"300783","2021-04","0.391026"
"300783","2021-05","-0.023042"
"300783","2021-06","-0.102096"
"300785","2019-07",""
"300785","2019-08","-0.289775"
"300785","2019-09","0.279605"
"300785","2019-10","0.118252"
"300785","2019-11","-0.181762"
"300785","2019-12","0.348754"
"300785","2020-01","0.112554"
"300785","2020-02","0.190227"
"300785","2020-03","-0.251848"
"300785","2020-04","0.211522"
"300785","2020-05","0.065544"
"300785","2020-06","0.023117"
"300785","2020-07","-0.030547"
"300785","2020-08","-0.075244"
"300785","2020-09","-0.012422"
"300785","2020-10","-0.030728"
"300785","2020-11","-0.050241"
"300785","2020-12","-0.113020"
"300785","2021-01","0.010013"
"300785","2021-02","-0.072012"
"300785","2021-03","-0.054003"
"300785","2021-04","0.052370"
"300785","2021-05","0.316038"
"300785","2021-06","-0.145142"
"300786","2019-07",""
"300786","2019-08","-0.209520"
"300786","2019-09","0.005145"
"300786","2019-10","0.045118"
"300786","2019-11","-0.059314"
"300786","2019-12","0.028731"
"300786","2020-01","-0.055295"
"300786","2020-02","-0.027976"
"300786","2020-03","-0.073689"
"300786","2020-04","0.021595"
"300786","2020-05","0.038548"
"300786","2020-06","-0.053828"
"300786","2020-07","-0.108834"
"300786","2020-08","0.083267"
"300786","2020-09","-0.059297"
"300786","2020-10","0.214008"
"300786","2020-11","-0.118269"
"300786","2020-12","-0.163577"
"300786","2021-01","-0.119948"
"300786","2021-02","0.051358"
"300786","2021-03","0.031000"
"300786","2021-04","-0.036902"
"300786","2021-05","0.071692"
"300786","2021-06","-0.040516"
"300787","2019-08",""
"300787","2019-09","-0.063734"
"300787","2019-10","-0.175072"
"300787","2019-11","0.079265"
"300787","2019-12","1.030799"
"300787","2020-01","-0.316577"
"300787","2020-02","-0.083644"
"300787","2020-03","-0.158679"
"300787","2020-04","0.059380"
"300787","2020-05","0.063040"
"300787","2020-06","0.014610"
"300787","2020-07","0.133067"
"300787","2020-08","0.484114"
"300787","2020-09","-0.068823"
"300787","2020-10","-0.207936"
"300787","2020-11","-0.080843"
"300787","2020-12","-0.026199"
"300787","2021-01","-0.131636"
"300787","2021-02","-0.062241"
"300787","2021-03","0.020354"
"300787","2021-04","-0.063024"
"300787","2021-05","-0.062196"
"300787","2021-06","0.141317"
"300788","2019-07",""
"300788","2019-08","-0.001733"
"300788","2019-09","0.084057"
"300788","2019-10","0.148216"
"300788","2019-11","-0.087649"
"300788","2019-12","0.113537"
"300788","2020-01","-0.045294"
"300788","2020-02","-0.088519"
"300788","2020-03","-0.107706"
"300788","2020-04","0.156566"
"300788","2020-05","0.004367"
"300788","2020-06","0.056407"
"300788","2020-07","-0.069932"
"300788","2020-08","0.032575"
"300788","2020-09","-0.049265"
"300788","2020-10","0.057500"
"300788","2020-11","-0.009026"
"300788","2020-12","-0.080243"
"300788","2021-01","-0.103513"
"300788","2021-02","0.066544"
"300788","2021-03","0.106535"
"300788","2021-04","-0.067974"
"300788","2021-05","-0.007652"
"300788","2021-06","-0.113976"
"300789","2019-08",""
"300789","2019-09","0.330645"
"300789","2019-10","-0.180000"
"300789","2019-11","0.151663"
"300789","2019-12","0.126813"
"300789","2020-01","-0.042716"
"300789","2020-02","-0.183722"
"300789","2020-03","-0.067055"
"300789","2020-04","-0.134688"
"300789","2020-05","0.022571"
"300789","2020-06","0.050967"
"300789","2020-07","0.017582"
"300789","2020-08","0.092706"
"300789","2020-09","-0.059450"
"300789","2020-10","0.032008"
"300789","2020-11","-0.031955"
"300789","2020-12","-0.231068"
"300789","2021-01","-0.128577"
"300789","2021-02","0.002415"
"300789","2021-03","0.016863"
"300789","2021-04","0.030561"
"300789","2021-05","0.058712"
"300789","2021-06","-0.038930"
"300790","2019-09",""
"300790","2019-10","0.014243"
"300790","2019-11","-0.091277"
"300790","2019-12","0.006790"
"300790","2020-01","-0.025581"
"300790","2020-02","-0.080907"
"300790","2020-03","-0.085952"
"300790","2020-04","0.125284"
"300790","2020-05","0.038686"
"300790","2020-06","0.032671"
"300790","2020-07","0.037623"
"300790","2020-08","-0.009065"
"300790","2020-09","-0.151351"
"300790","2020-10","0.112690"
"300790","2020-11","-0.068692"
"300790","2020-12","-0.138061"
"300790","2021-01","-0.058695"
"300790","2021-02","0.068182"
"300790","2021-03","0.055101"
"300790","2021-04","0.227086"
"300790","2021-05","0.297655"
"300790","2021-06","0.115018"
"300791","2019-09",""
"300791","2019-10","-0.205384"
"300791","2019-11","-0.063192"
"300791","2019-12","0.073192"
"300791","2020-01","-0.083914"
"300791","2020-02","-0.011141"
"300791","2020-03","-0.110515"
"300791","2020-04","0.051468"
"300791","2020-05","0.299522"
"300791","2020-06","0.772899"
"300791","2020-07","0.249687"
"300791","2020-08","0.126927"
"300791","2020-09","-0.224996"
"300791","2020-10","0.214900"
"300791","2020-11","-0.183019"
"300791","2020-12","0.061894"
"300791","2021-01","0.145824"
"300791","2021-02","-0.156496"
"300791","2021-03","-0.011814"
"300791","2021-04","-0.151201"
"300791","2021-05","0.084105"
"300791","2021-06","0.036631"
"300792","2019-09",""
"300792","2019-10","1.952036"
"300792","2019-11","-0.062982"
"300792","2019-12","0.052735"
"300792","2020-01","0.126394"
"300792","2020-02","0.121910"
"300792","2020-03","0.016752"
"300792","2020-04","0.234890"
"300792","2020-05","0.252422"
"300792","2020-06","-0.104484"
"300792","2020-07","-0.063160"
"300792","2020-08","-0.011768"
"300792","2020-09","-0.138675"
"300792","2020-10","0.212342"
"300792","2020-11","-0.328918"
"300792","2020-12","-0.022834"
"300792","2021-01","0.107871"
"300792","2021-02","-0.072024"
"300792","2021-03","-0.224738"
"300792","2021-04","-0.121023"
"300792","2021-05","0.161428"
"300792","2021-06","-0.142209"
"300793","2019-10",""
"300793","2019-11","0.208333"
"300793","2019-12","-0.120690"
"300793","2020-01","-0.045614"
"300793","2020-02","-0.136462"
"300793","2020-03","-0.262960"
"300793","2020-04","0.510024"
"300793","2020-05","-0.185419"
"300793","2020-06","0.185099"
"300793","2020-07","0.089850"
"300793","2020-08","-0.094515"
"300793","2020-09","-0.156571"
"300793","2020-10","-0.098464"
"300793","2020-11","0.027555"
"300793","2020-12","-0.087762"
"300793","2021-01","-0.063602"
"300793","2021-02","-0.062215"
"300793","2021-03","-0.057821"
"300793","2021-04","-0.197674"
"300793","2021-05","0.104670"
"300793","2021-06","0.188047"
"300795","2019-10",""
"300795","2019-11","-0.217391"
"300795","2019-12","-0.081222"
"300795","2020-01","-0.084512"
"300795","2020-02","-0.127076"
"300795","2020-03","-0.038053"
"300795","2020-04","-0.000641"
"300795","2020-05","0.025481"
"300795","2020-06","0.011252"
"300795","2020-07","0.011127"
"300795","2020-08","0.039890"
"300795","2020-09","0.150794"
"300795","2020-10","-0.102682"
"300795","2020-11","0.101623"
"300795","2020-12","-0.260465"
"300795","2021-01","-0.115828"
"300795","2021-02","0.176645"
"300795","2021-03","0.162216"
"300795","2021-04","-0.316428"
"300795","2021-05","0.001268"
"300795","2021-06","0.149462"
"300796","2019-11",""
"300796","2019-12","-0.078248"
"300796","2020-01","-0.088140"
"300796","2020-02","-0.110468"
"300796","2020-03","0.154732"
"300796","2020-04","-0.163920"
"300796","2020-05","0.022822"
"300796","2020-06","0.034971"
"300796","2020-07","0.023119"
"300796","2020-08","0.019231"
"300796","2020-09","0.010377"
"300796","2020-10","0.125117"
"300796","2020-11","-0.047303"
"300796","2020-12","-0.161150"
"300796","2021-01","-0.137072"
"300796","2021-02","0.074007"
"300796","2021-03","0.225210"
"300796","2021-04","-0.091449"
"300796","2021-05","-0.045798"
"300796","2021-06","-0.034269"
"300797","2019-11",""
"300797","2019-12","-0.047343"
"300797","2020-01","-0.112049"
"300797","2020-02","-0.094509"
"300797","2020-03","-0.102624"
"300797","2020-04","-0.115010"
"300797","2020-05","0.220999"
"300797","2020-06","-0.109441"
"300797","2020-07","0.224012"
"300797","2020-08","-0.048619"
"300797","2020-09","-0.011614"
"300797","2020-10","0.223854"
"300797","2020-11","-0.011042"
"300797","2020-12","-0.221359"
"300797","2021-01","-0.055486"
"300797","2021-02","-0.041584"
"300797","2021-03","0.086777"
"300797","2021-04","-0.115336"
"300797","2021-05","0.026504"
"300797","2021-06","0.065120"
"300798","2019-11",""
"300798","2019-12","0.261886"
"300798","2020-01","-0.086473"
"300798","2020-02","-0.152130"
"300798","2020-03","0.163477"
"300798","2020-04","-0.054147"
"300798","2020-05","0.057246"
"300798","2020-06","-0.057574"
"300798","2020-07","0.091085"
"300798","2020-08","0.060869"
"300798","2020-09","-0.109710"
"300798","2020-10","0.182719"
"300798","2020-11","-0.083832"
"300798","2020-12","-0.289542"
"300798","2021-01","-0.154554"
"300798","2021-02","0.066376"
"300798","2021-03","-0.061224"
"300798","2021-04","-0.064130"
"300798","2021-05","0.063880"
"300798","2021-06","-0.019837"
"300799","2019-10",""
"300799","2019-11","1.945216"
"300799","2019-12","-0.045822"
"300799","2020-01","-0.056676"
"300799","2020-02","0.015625"
"300799","2020-03","-0.245658"
"300799","2020-04","0.047368"
"300799","2020-05","0.011558"
"300799","2020-06","0.082712"
"300799","2020-07","0.048520"
"300799","2020-08","0.078993"
"300799","2020-09","-0.105167"
"300799","2020-10","0.130812"
"300799","2020-11","-0.104534"
"300799","2020-12","-0.027250"
"300799","2021-01","-0.236037"
"300799","2021-02","-0.021956"
"300799","2021-03","-0.012960"
"300799","2021-04","0.263775"
"300799","2021-05","0.056586"
"300799","2021-06","-0.035315"
"300800","2019-11",""
"300800","2019-12","0.088994"
"300800","2020-01","0.013949"
"300800","2020-02","-0.103439"
"300800","2020-03","-0.048929"
"300800","2020-04","0.102892"
"300800","2020-05","-0.078407"
"300800","2020-06","-0.015078"
"300800","2020-07","0.076240"
"300800","2020-08","0.174964"
"300800","2020-09","-0.135351"
"300800","2020-10","-0.005041"
"300800","2020-11","-0.111737"
"300800","2020-12","-0.126743"
"300800","2021-01","0.022496"
"300800","2021-02","-0.057488"
"300800","2021-03","0.120858"
"300800","2021-04","-0.067182"
"300800","2021-05","0.071660"
"300800","2021-06","0.003772"
"300801","2019-11",""
"300801","2019-12","-0.218140"
"300801","2020-01","-0.036368"
"300801","2020-02","0.067769"
"300801","2020-03","0.075851"
"300801","2020-04","-0.118310"
"300801","2020-05","-0.024740"
"300801","2020-06","0.017757"
"300801","2020-07","0.185444"
"300801","2020-08","0.446594"
"300801","2020-09","-0.142151"
"300801","2020-10","-0.157235"
"300801","2020-11","-0.010856"
"300801","2020-12","-0.152033"
"300801","2021-01","0.000959"
"300801","2021-02","0.076149"
"300801","2021-03","-0.102359"
"300801","2021-04","-0.111523"
"300801","2021-05","0.053107"
"300801","2021-06","-0.005901"
"300802","2019-11",""
"300802","2019-12","-0.216296"
"300802","2020-01","-0.041667"
"300802","2020-02","-0.031056"
"300802","2020-03","-0.152564"
"300802","2020-04","0.178013"
"300802","2020-05","0.095890"
"300802","2020-06","0.075386"
"300802","2020-07","-0.072929"
"300802","2020-08","0.095343"
"300802","2020-09","0.134731"
"300802","2020-10","-0.057468"
"300802","2020-11","-0.049422"
"300802","2020-12","-0.115287"
"300802","2021-01","-0.003194"
"300802","2021-02","0.366870"
"300802","2021-03","-0.158931"
"300802","2021-04","-0.073021"
"300802","2021-05","0.043897"
"300802","2021-06","-0.018643"
"300803","2019-11",""
"300803","2019-12","0.783427"
"300803","2020-01","0.143875"
"300803","2020-02","0.240249"
"300803","2020-03","-0.086714"
"300803","2020-04","0.082926"
"300803","2020-05","-0.055503"
"300803","2020-06","0.126144"
"300803","2020-07","-0.041290"
"300803","2020-08","-0.028096"
"300803","2020-09","0.001902"
"300803","2020-10","-0.243356"
"300803","2020-11","-0.233567"
"300803","2020-12","0.067103"
"300803","2021-01","-0.045092"
"300803","2021-02","-0.071956"
"300803","2021-03","-0.118034"
"300803","2021-04","0.138148"
"300803","2021-05","0.173448"
"300803","2021-06","0.134293"
"300805","2019-11",""
"300805","2019-12","0.051075"
"300805","2020-01","-0.111436"
"300805","2020-02","0.099918"
"300805","2020-03","-0.078505"
"300805","2020-04","-0.117647"
"300805","2020-05","0.060230"
"300805","2020-06","-0.002064"
"300805","2020-07","-0.017452"
"300805","2020-08","-0.007993"
"300805","2020-09","-0.060877"
"300805","2020-10","0.301716"
"300805","2020-11","-0.150128"
"300805","2020-12","-0.187850"
"300805","2021-01","-0.125729"
"300805","2021-02","-0.013956"
"300805","2021-03","-0.096615"
"300805","2021-04","-0.101499"
"300805","2021-05","0.056861"
"300805","2021-06","-0.012195"
"300806","2019-11",""
"300806","2019-12","0.686869"
"300806","2020-01","-0.065369"
"300806","2020-02","0.015216"
"300806","2020-03","-0.166973"
"300806","2020-04","-0.090593"
"300806","2020-05","0.364343"
"300806","2020-06","0.220663"
"300806","2020-07","0.103448"
"300806","2020-08","0.416288"
"300806","2020-09","-0.156593"
"300806","2020-10","-0.163786"
"300806","2020-11","-0.095374"
"300806","2020-12","0.089918"
"300806","2021-01","0.027885"
"300806","2021-02","-0.024696"
"300806","2021-03","0.021677"
"300806","2021-04","0.011078"
"300806","2021-05","0.104850"
"300806","2021-06","0.279352"
"300807","2019-12",""
"300807","2020-01","-0.082081"
"300807","2020-02","-0.101796"
"300807","2020-03","-0.062222"
"300807","2020-04","-0.125829"
"300807","2020-05","0.076172"
"300807","2020-06","0.010498"
"300807","2020-07","0.068239"
"300807","2020-08","-0.035621"
"300807","2020-09","-0.070919"
"300807","2020-10","0.094090"
"300807","2020-11","0.432897"
"300807","2020-12","-0.384953"
"300807","2021-01","-0.242166"
"300807","2021-02","0.014146"
"300807","2021-03","-0.086195"
"300807","2021-04","-0.111546"
"300807","2021-05","0.064758"
"300807","2021-06","0.072404"
"300808","2019-11",""
"300808","2019-12","0.535849"
"300808","2020-01","-0.046274"
"300808","2020-02","-0.057965"
"300808","2020-03","-0.133546"
"300808","2020-04","0.077854"
"300808","2020-05","0.032699"
"300808","2020-06","-0.061138"
"300808","2020-07","0.025253"
"300808","2020-08","0.030542"
"300808","2020-09","-0.107075"
"300808","2020-10","0.177195"
"300808","2020-11","-0.092769"
"300808","2020-12","-0.175940"
"300808","2021-01","-0.162409"
"300808","2021-02","0.037037"
"300808","2021-03","-0.065126"
"300808","2021-04","-0.029963"
"300808","2021-05","0.064865"
"300808","2021-06","0.026007"
"300809","2019-12",""
"300809","2020-01","-0.037666"
"300809","2020-02","-0.129701"
"300809","2020-03","-0.034392"
"300809","2020-04","-0.132420"
"300809","2020-05","0.055789"
"300809","2020-06","-0.003839"
"300809","2020-07","0.039394"
"300809","2020-08","0.025753"
"300809","2020-09","-0.063003"
"300809","2020-10","0.109201"
"300809","2020-11","0.074293"
"300809","2020-12","-0.252015"
"300809","2021-01","-0.127056"
"300809","2021-02","0.025991"
"300809","2021-03","-0.013933"
"300809","2021-04","0.087990"
"300809","2021-05","0.292208"
"300809","2021-06","-0.064130"
"300810","2019-12",""
"300810","2020-01","-0.121918"
"300810","2020-02","-0.118877"
"300810","2020-03","-0.068697"
"300810","2020-04","-0.138783"
"300810","2020-05","0.055188"
"300810","2020-06","0.042984"
"300810","2020-07","0.160169"
"300810","2020-08","-0.066343"
"300810","2020-09","0.003711"
"300810","2020-10","-0.032717"
"300810","2020-11","-0.054271"
"300810","2020-12","-0.242271"
"300810","2021-01","-0.130667"
"300810","2021-02","-0.003374"
"300810","2021-03","0.010465"
"300810","2021-04","-0.046604"
"300810","2021-05","0.112141"
"300810","2021-06","0.143350"
"300811","2019-12",""
"300811","2020-01","0.942706"
"300811","2020-02","-0.059356"
"300811","2020-03","-0.140298"
"300811","2020-04","-0.124119"
"300811","2020-05","0.082925"
"300811","2020-06","0.136473"
"300811","2020-07","0.050000"
"300811","2020-08","-0.008163"
"300811","2020-09","-0.135391"
"300811","2020-10","0.250198"
"300811","2020-11","-0.033629"
"300811","2020-12","-0.036507"
"300811","2021-01","-0.138885"
"300811","2021-02","0.009022"
"300811","2021-03","-0.061961"
"300811","2021-04","0.071739"
"300811","2021-05","0.052360"
"300811","2021-06","0.413026"
"300812","2020-01",""
"300812","2020-02","-0.139739"
"300812","2020-03","-0.219268"
"300812","2020-04","-0.046516"
"300812","2020-05","0.003678"
"300812","2020-06","0.179745"
"300812","2020-07","-0.092809"
"300812","2020-08","0.078311"
"300812","2020-09","-0.187255"
"300812","2020-10","0.180464"
"300812","2020-11","-0.118553"
"300812","2020-12","-0.194906"
"300812","2021-01","-0.116078"
"300812","2021-02","-0.041999"
"300812","2021-03","0.155912"
"300812","2021-04","0.001336"
"300812","2021-05","0.036276"
"300812","2021-06","0.120930"
"300813","2020-01",""
"300813","2020-02","0.192233"
"300813","2020-03","-0.180782"
"300813","2020-04","0.079125"
"300813","2020-05","0.129782"
"300813","2020-06","0.049515"
"300813","2020-07","0.340125"
"300813","2020-08","-0.249708"
"300813","2020-09","-0.043804"
"300813","2020-10","0.109227"
"300813","2020-11","-0.130365"
"300813","2020-12","-0.169850"
"300813","2021-01","-0.124593"
"300813","2021-02","-0.040930"
"300813","2021-03","-0.007517"
"300813","2021-04","0.061569"
"300813","2021-05","0.044791"
"300813","2021-06","0.008852"
"300815","2020-01",""
"300815","2020-02","1.128790"
"300815","2020-03","0.258225"
"300815","2020-04","0.095551"
"300815","2020-05","-0.010091"
"300815","2020-06","-0.005903"
"300815","2020-07","-0.000245"
"300815","2020-08","0.150803"
"300815","2020-09","-0.227569"
"300815","2020-10","-0.082393"
"300815","2020-11","-0.054295"
"300815","2020-12","-0.017763"
"300815","2021-01","-0.115823"
"300815","2021-02","0.040175"
"300815","2021-03","0.170412"
"300815","2021-04","-0.163300"
"300815","2021-05","0.035736"
"300815","2021-06","-0.185396"
"300816","2020-02",""
"300816","2020-03","-0.110591"
"300816","2020-04","0.053725"
"300816","2020-05","0.474376"
"300816","2020-06","0.552585"
"300816","2020-07","-0.015718"
"300816","2020-08","0.157895"
"300816","2020-09","-0.151414"
"300816","2020-10","-0.028330"
"300816","2020-11","0.266691"
"300816","2020-12","-0.223211"
"300816","2021-01","-0.074950"
"300816","2021-02","-0.072678"
"300816","2021-03","0.224964"
"300816","2021-04","-0.127287"
"300816","2021-05","0.065985"
"300816","2021-06","0.091955"
"300817","2020-02",""
"300817","2020-03","-0.153757"
"300817","2020-04","0.082650"
"300817","2020-05","0.065552"
"300817","2020-06","-0.044739"
"300817","2020-07","0.065942"
"300817","2020-08","0.166608"
"300817","2020-09","-0.018982"
"300817","2020-10","0.136671"
"300817","2020-11","-0.101054"
"300817","2020-12","-0.181545"
"300817","2021-01","-0.123026"
"300817","2021-02","-0.054858"
"300817","2021-03","-0.017280"
"300817","2021-04","0.183048"
"300817","2021-05","0.025152"
"300817","2021-06","-0.028475"
"300818","2020-02",""
"300818","2020-03","-0.136093"
"300818","2020-04","-0.056687"
"300818","2020-05","0.079017"
"300818","2020-06","0.000827"
"300818","2020-07","0.023817"
"300818","2020-08","0.049849"
"300818","2020-09","-0.018993"
"300818","2020-10","0.129657"
"300818","2020-11","-0.031161"
"300818","2020-12","-0.155722"
"300818","2021-01","-0.174921"
"300818","2021-02","0.029242"
"300818","2021-03","0.004486"
"300818","2021-04","0.023446"
"300818","2021-05","0.061455"
"300818","2021-06","-0.106710"
"300819","2020-03",""
"300819","2020-04","-0.217589"
"300819","2020-05","0.064039"
"300819","2020-06","0.006313"
"300819","2020-07","0.066081"
"300819","2020-08","0.051785"
"300819","2020-09","-0.045878"
"300819","2020-10","0.857310"
"300819","2020-11","-0.103347"
"300819","2020-12","-0.134507"
"300819","2021-01","-0.262815"
"300819","2021-02","0.129875"
"300819","2021-03","0.298600"
"300819","2021-04","-0.122116"
"300819","2021-05","-0.148829"
"300819","2021-06","0.041695"
"300820","2020-02",""
"300820","2020-03","0.993925"
"300820","2020-04","-0.513466"
"300820","2020-05","-0.009393"
"300820","2020-06","0.249718"
"300820","2020-07","-0.160916"
"300820","2020-08","0.000728"
"300820","2020-09","-0.036545"
"300820","2020-10","0.154557"
"300820","2020-11","-0.107551"
"300820","2020-12","-0.014652"
"300820","2021-01","-0.262454"
"300820","2021-02","-0.099294"
"300820","2021-03","0.176273"
"300820","2021-04","-0.115128"
"300820","2021-05","0.110492"
"300820","2021-06","0.337818"
"300821","2020-03",""
"300821","2020-04","-0.124374"
"300821","2020-05","0.141602"
"300821","2020-06","-0.113772"
"300821","2020-07","0.083977"
"300821","2020-08","-0.035619"
"300821","2020-09","0.039705"
"300821","2020-10","0.028419"
"300821","2020-11","0.319517"
"300821","2020-12","-0.245419"
"300821","2021-01","-0.104944"
"300821","2021-02","-0.014535"
"300821","2021-03","0.001966"
"300821","2021-04","-0.045236"
"300821","2021-05","0.091571"
"300821","2021-06","0.239276"
"300822","2020-03",""
"300822","2020-04","-0.121254"
"300822","2020-05","0.057458"
"300822","2020-06","0.133518"
"300822","2020-07","-0.045647"
"300822","2020-08","0.071862"
"300822","2020-09","-0.003047"
"300822","2020-10","0.096725"
"300822","2020-11","0.219988"
"300822","2020-12","-0.273662"
"300822","2021-01","-0.114132"
"300822","2021-02","0.089272"
"300822","2021-03","0.013737"
"300822","2021-04","-0.133071"
"300822","2021-05","0.032517"
"300822","2021-06","0.034215"
"300823","2020-03",""
"300823","2020-04","-0.132063"
"300823","2020-05","0.079107"
"300823","2020-06","0.014030"
"300823","2020-07","0.029817"
"300823","2020-08","0.350693"
"300823","2020-09","-0.200050"
"300823","2020-10","0.124257"
"300823","2020-11","-0.028118"
"300823","2020-12","-0.173303"
"300823","2021-01","-0.095288"
"300823","2021-02","0.026044"
"300823","2021-03","-0.000373"
"300823","2021-04","-0.016878"
"300823","2021-05","-0.090734"
"300823","2021-06","0.000000"
"300824","2020-06",""
"300824","2020-07","1.188184"
"300824","2020-08","0.255667"
"300824","2020-09","-0.252266"
"300824","2020-10","0.234012"
"300824","2020-11","-0.146207"
"300824","2020-12","-0.052899"
"300824","2021-01","-0.181525"
"300824","2021-02","0.004812"
"300824","2021-03","0.050065"
"300824","2021-04","0.091368"
"300824","2021-05","-0.074031"
"300824","2021-06","0.040597"
"300825","2020-03",""
"300825","2020-04","0.556595"
"300825","2020-05","0.039663"
"300825","2020-06","0.101156"
"300825","2020-07","0.119160"
"300825","2020-08","0.090056"
"300825","2020-09","0.042599"
"300825","2020-10","0.113083"
"300825","2020-11","0.090100"
"300825","2020-12","-0.061224"
"300825","2021-01","-0.136957"
"300825","2021-02","-0.102435"
"300825","2021-03","-0.179607"
"300825","2021-04","0.519384"
"300825","2021-05","0.075797"
"300825","2021-06","-0.076386"
"300826","2020-04",""
"300826","2020-05","0.072651"
"300826","2020-06","-0.036872"
"300826","2020-07","0.002172"
"300826","2020-08","0.055270"
"300826","2020-09","-0.077535"
"300826","2020-10","0.163652"
"300826","2020-11","-0.118871"
"300826","2020-12","-0.170467"
"300826","2021-01","-0.131545"
"300826","2021-02","0.062547"
"300826","2021-03","0.008511"
"300826","2021-04","-0.000703"
"300826","2021-05","0.038882"
"300826","2021-06","-0.026252"
"300827","2020-04",""
"300827","2020-05","-0.130309"
"300827","2020-06","0.110242"
"300827","2020-07","-0.029041"
"300827","2020-08","0.135254"
"300827","2020-09","0.188880"
"300827","2020-10","-0.036989"
"300827","2020-11","-0.024535"
"300827","2020-12","0.395837"
"300827","2021-01","-0.108985"
"300827","2021-02","-0.258020"
"300827","2021-03","0.066541"
"300827","2021-04","-0.087945"
"300827","2021-05","0.092174"
"300827","2021-06","0.513092"
"300828","2020-04",""
"300828","2020-05","-0.016910"
"300828","2020-06","0.137608"
"300828","2020-07","0.007514"
"300828","2020-08","0.035419"
"300828","2020-09","-0.049817"
"300828","2020-10","0.153443"
"300828","2020-11","0.076364"
"300828","2020-12","-0.173142"
"300828","2021-01","-0.070480"
"300828","2021-02","0.014652"
"300828","2021-03","-0.110469"
"300828","2021-04","-0.163555"
"300828","2021-05","0.045124"
"300828","2021-06","0.040208"
"300829","2020-04",""
"300829","2020-05","0.241002"
"300829","2020-06","0.569777"
"300829","2020-07","0.137769"
"300829","2020-08","0.316898"
"300829","2020-09","-0.166116"
"300829","2020-10","-0.181097"
"300829","2020-11","0.267731"
"300829","2020-12","-0.044488"
"300829","2021-01","0.091066"
"300829","2021-02","-0.167525"
"300829","2021-03","-0.260585"
"300829","2021-04","0.025092"
"300829","2021-05","0.470106"
"300829","2021-06","0.121383"
"300830","2020-05",""
"300830","2020-06","-0.121348"
"300830","2020-07","-0.011509"
"300830","2020-08","0.031695"
"300830","2020-09","-0.097179"
"300830","2020-10","0.086806"
"300830","2020-11","-0.033866"
"300830","2020-12","-0.197090"
"300830","2021-01","-0.092257"
"300830","2021-02","-0.041742"
"300830","2021-03","0.011364"
"300830","2021-04","-0.161985"
"300830","2021-05","-0.008939"
"300830","2021-06","0.159755"
"300831","2020-05",""
"300831","2020-06","-0.083967"
"300831","2020-07","-0.085442"
"300831","2020-08","-0.100492"
"300831","2020-09","0.015657"
"300831","2020-10","0.179015"
"300831","2020-11","0.034163"
"300831","2020-12","-0.202284"
"300831","2021-01","-0.201431"
"300831","2021-02","-0.012164"
"300831","2021-03","-0.035645"
"300831","2021-04","-0.185484"
"300831","2021-05","0.122112"
"300831","2021-06","0.177206"
"300832","2020-05",""
"300832","2020-06","0.103287"
"300832","2020-07","0.020443"
"300832","2020-08","-0.077799"
"300832","2020-09","0.038713"
"300832","2020-10","0.018291"
"300832","2020-11","-0.160895"
"300832","2020-12","-0.073133"
"300832","2021-01","-0.045813"
"300832","2021-02","-0.082851"
"300832","2021-03","0.036255"
"300832","2021-04","0.103624"
"300832","2021-05","-0.045018"
"300832","2021-06","-0.065250"
"300833","2020-05",""
"300833","2020-06","-0.056248"
"300833","2020-07","0.015822"
"300833","2020-08","0.000756"
"300833","2020-09","-0.091871"
"300833","2020-10","-0.086855"
"300833","2020-11","-0.006378"
"300833","2020-12","-0.160646"
"300833","2021-01","-0.128031"
"300833","2021-02","0.066149"
"300833","2021-03","0.133255"
